"id","accreditation_body","score","max_score","has_score"
"27952","Rehabilitation Council of India","","","false"
"30125","NAAC","3","4","true"
"25652","NAAC","2.70000000000000018","4","true"
"31475","NAAC","2.50999999999999979","4","true"
"31787","NAAC","3.14999999999999991","4","true"
"24043","NAAC","4","4","true"
"25773","ISO","90","100","true"
"25417","NAAC","2","4","true"
"26826","NAAC","2.83000000000000007","4","true"
"30784","NAAC","2.25","4","true"
"26920","NAAC","2.5","4","true"
"30828","NAAC","2.27000000000000002","4","true"
"27175","NAAC","2.50999999999999979","4","true"
"24553","NAAC","3.20999999999999996","4","true"
"24129","NAAC","2.7799999999999998","4","true"
"30624","NAAC","2.85999999999999988","4","true"
"24272","NAAC","2.14999999999999991","4","true"
"26814","NAAC","3","4","true"
"27955","NAAC","2.5","4","true"
"24600","NAAC","3.04199999999999982","4","true"
"30606","NAAC","2.87000000000000011","4","true"
"24176","NAAC","2.52000000000000002","4","true"
"31696","NAAC","2.68000000000000016","4","true"
"24476","NAAC","2.4700000000000002","4","true"
"26131","NAAC","2.10999999999999988","4","true"
"23624","NAAC","2.64999999999999991","4","true"
"24321","NAAC","2.77000000000000002","4","true"
"26364","NAAC","4","4","true"
"28281","NAAC","2.89000000000000012","4","true"
"24932","NAAC","3.16999999999999993","4","true"
"24326","NAAC","4","4","true"
"24586","NAAC","2.87999999999999989","4","true"
"26429","NAAC","3.14999999999999991","4","true"
"23250","NAAC","3","4","true"
"27660","NAAC","3.14999999999999991","4","true"
"25757","NAAC","2.02000000000000002","4","true"
"31233","NAAC","2.06000000000000005","4","true"
"25787","NAAC","2.64000000000000012","4","true"
"30159","NAAC","3.00999999999999979","4","true"
"26062","Rajasthan University of Health sciences,Jaipur","","","false"
"31275","KERALA NURSES AND MIDWIVES COUNCIL","","","false"
"30580","NAAC","3.10999999999999988","4","true"
"23770","Indian Nursing Council","","","false"
"25453","NAAC","2.00999999999999979","4","true"
"24259","NBA","","","false"
"27082","ICAR","","","false"
"26483","NAAC","2.77000000000000002","4","true"
"28060","NAAC","2.66000000000000014","4","true"
"28109","NAAC","4","4","true"
"28147","NAAC","2.75999999999999979","4","true"
"27812","NAAC","2.54999999999999982","4","true"
"23424","NAAC","2.4700000000000002","4","true"
"28104","TN Dr.MGR Medical University","0","9","true"
"31413","Dr.dskkv,dapoli","4","4","true"
"26411","NAAC","3","4","true"
"25484","NAAC","3.04000000000000004","4","true"
"24610","AAA - KCG Gujarat State","2.91000000000000014","4","true"
"31877","NAAC","3.12999999999999989","4","true"
"28495","NAAC","2.50999999999999979","4","true"
"28609","NAAC","2","4","true"
"29224","NAAC","3","4","true"
"30174","NAAC","3.62000000000000011","4","true"
"31389","NAAC","3.31999999999999984","4","true"
"27363","EEE - National Board of Accreditation","714","999","true"
"24151","NAAC","2.5","4","true"
"24240","NAAC","1.53000000000000003","4","true"
"24632","SRI T V VENKATASWAMY FIRST GRADE COLLEGE MADHUGIRI","707","999","true"
"27142","NAAC","2.27000000000000002","4","true"
"29893","NATIONAL BOARD OF ACCREDITATION","","","false"
"30232","NAAC","2.54999999999999982","4","true"
"24885","NAAC","3","4","true"
"27377","NAAC","2.52000000000000002","4","true"
"30525","NAAC","0","4","true"
"27484","NAAC","2.27000000000000002","4","true"
"31243","NAAC","2.16999999999999993","4","true"
"26670","NAAC","2.50999999999999979","4","true"
"25145","NAAC","2.02000000000000002","4","true"
"24201","NAAC","2.04999999999999982","4","true"
"24768","NAAC","2.54999999999999982","4","true"
"26238","NAAC","3.12000000000000011","4","true"
"29366","NAAC","3.12999999999999989","4","true"
"31883","NAAC","3","4","true"
"27505","NAAC","3.18999999999999995","4","true"
"29152","NAAC","2.79999999999999982","4","true"
"25177","NAAC","2.87000000000000011","4","true"
"23680","NAAC","2.02000000000000002","4","true"
"24862","NAAC","2.72999999999999998","4","true"
"24671","NAAC","2.47999999999999998","4","true"
"26737","NAAC","2.68000000000000016","4","true"
"26030","NAAC","2.41000000000000014","4","true"
"28081","NAAC","2.37000000000000011","4","true"
"26556","NAAC","2.60999999999999988","4","true"
"30049","NAAC","4","4","true"
"24851","AIU","","","false"
"25265","NAAC","2.16999999999999993","4","true"
"23749","NAAC","2.0299999999999998","4","true"
"24962","NAAC","3.00999999999999979","4","true"
"28648","NAAC","0","4","true"
"29783","NAAC","2.87000000000000011","4","true"
"31065","KNMC","","","false"
"27863","NAAC","2.58000000000000007","4","true"
"23323","NAAC","2.20999999999999996","4","true"
"25267","NAAC","2.56000000000000005","4","true"
"28422","NAAC","2.54999999999999982","4","true"
"24330","NAAC","2.75999999999999979","4","true"
"25314","NAAC","3","4","true"
"28080","NAAC","2.35999999999999988","4","true"
"26189","NAAC","3","4","true"
"29713","NAAC","3.14999999999999991","4","true"
"31312","NAAC","3.35999999999999988","4","true"
"28564","NAAC","2.22999999999999998","4","true"
"23744","NAAC","1.59000000000000008","4","true"
"24220","NAAC","1.8600000000000001","4","true"
"24228","UGC/DEB","","","false"
"27691","NAAC","2.89000000000000012","4","true"
"25911","KNC & INC","100","100","true"
"23237","NAAC","2.58000000000000007","4","true"
"28835","Tamil Nadu Dr. M.G.R. Medical University , Chennai","","","false"
"30077","INDIAN NURSING COUNCIL","","","false"
"25266","NAAC","2.39999999999999991","4","true"
"25636","NAAC","1.62000000000000011","4","true"
"29710","IT","66.0999999999999943","100","true"
"31419","NAAC","3.2200000000000002","4","true"
"25081","NAAC","2.45000000000000018","4","true"
"27687","NAAC","2.95999999999999996","4","true"
"25783","NAAC","4","4","true"
"24912","NAAC","2.08999999999999986","4","true"
"30230","NAAC","2.60000000000000009","4","true"
"24353","NAAC","2.00999999999999979","4","true"
"28392","NAAC","2.64000000000000012","4","true"
"24933","NAAC","3.10000000000000009","4","true"
"27139","NAAC","3.2200000000000002","4","true"
"25857","NAAC","2.43000000000000016","4","true"
"23553","NAAC","2.14999999999999991","4","true"
"30787","NAAC","2.60999999999999988","4","true"
"23844","NAAC","3","4","true"
"26152","NAAC","2.47999999999999998","4","true"
"30441","NAAC","2.5299999999999998","4","true"
"30353","NAAC","3.89000000000000012","4","true"
"28593","NAAC","3.27000000000000002","4","true"
"25680","NAAC","2.79000000000000004","4","true"
"24098","NAAC","2.79000000000000004","4","true"
"24209","scert","3","4","true"
"30041","NAAC","2.54000000000000004","4","true"
"31360","NAAC","3","4","true"
"24535","Electronics Engineering","663","999","true"
"30983","indian nursing council","100","100","true"
"28878","NAAC","2","4","true"
"29304","NAAC","2.33999999999999986","4","true"
"31391","NAAC","2.5","4","true"
"23924","NAAC","3.00999999999999979","4","true"
"31809","NBA","4","4","true"
"31811","NAAC","2.81000000000000005","4","true"
"28377","Gauhati University","","","false"
"26601","INDIAN NURSING COUNCIL","","","false"
"31369","MDU UNIVERSITY","","","false"
"23369","NAAC","2.56000000000000005","4","true"
"28963","NAAC","4","4","true"
"29752","Rehabilitation Council of India","","","false"
"25214","NAAC","2.20000000000000018","4","true"
"29879","NAAC","2.16999999999999993","4","true"
"29927","NAAC","2.25999999999999979","4","true"
"26658","UGC(NAAC)","78.5499999999999972","100","true"
"29096","NAAC","3.00999999999999979","4","true"
"25533","NAAC","1.57000000000000006","4","true"
"23781","NAAC","2.81999999999999984","4","true"
"25328","NAAC","3.00999999999999979","4","true"
"25401","ICAR","","","false"
"27400","NAAC","3.04999999999999982","4","true"
"29228","National Board of Accredidation","9.5","10","true"
"29691","Indian Nursing Council","","","false"
"30853","NAAC","1.94999999999999996","4","true"
"25840","NAAC","1.59000000000000008","4","true"
"30926","NAAC","3.06000000000000005","4","true"
"23999","NAAC","4","4","true"
"23534","NAAC","2.20999999999999996","4","true"
"23896","Rehabilitation Council of India","","","false"
"29202","NAAC","2.91999999999999993","4","true"
"26887","NAAC","2.02000000000000002","4","true"
"24047","NAAC","2.24000000000000021","4","true"
"30765","NAAC","2.31000000000000005","4","true"
"30919","NAAC","3.00999999999999979","4","true"
"23726","NAAC","2.58000000000000007","4","true"
"25253","NAAC","2.50999999999999979","4","true"
"25560","NAAC","3.43999999999999995","4","true"
"25915","NAAC","2","4","true"
"23265","NAAC","2.16000000000000014","4","true"
"24798","NAAC","2.10000000000000009","4","true"
"28533","NAAC","2.04000000000000004","4","true"
"27338","NAAC","2.75","4","true"
"24942","NAAC","4","4","true"
"27080","ICAR","","","false"
"23458","NAAC","3.09200000000000008","4","true"
"29870","NAAC","3.02000000000000002","4","true"
"31097","INDIAN NURSING COUNCIL","","","false"
"26117","NAAC","2.58000000000000007","4","true"
"24858","NAAC","2","4","true"
"23477","NAAC","2.5299999999999998","4","true"
"30256","National Board of Accreditation","","","false"
"31272","INDIAN NURSING COUNCIL","","","false"
"26861","AICTE","","","false"
"31305","ICAR","","","false"
"31887","NAAC","2.20000000000000018","4","true"
"23630","NAAC","2.39999999999999991","4","true"
"26333","NAAC","3.24000000000000021","4","true"
"26120","NAAC","2.08999999999999986","4","true"
"30495","NAAC","2.41000000000000014","4","true"
"30675","NAAC","3.12999999999999989","4","true"
"26143","NAAC","2.10999999999999988","4","true"
"27697","ISO 9001-2008","0","0","true"
"31659","NAAC","4","4","true"
"23859","NAAC","2.85999999999999988","4","true"
"29206","ISO","","","false"
"23551","NAAC","1.85000000000000009","4","true"
"30086","NAAC","3.58000000000000007","4","true"
"30636","NAAC","3.06999999999999984","4","true"
"31420","NAAC","2","4","true"
"31487","IAO","3","4","true"
"31783","indian nursing council india new delhi","100","100","true"
"31408","Indian Nursng Council","","","false"
"23709","NAAC","2.20000000000000018","4","true"
"28016","NAAC","2.24000000000000021","4","true"
"28455","NAAC","3.04999999999999982","4","true"
"29060","S.B.T.E.,BIHAR,GOVT. OF BIHAR","","","false"
"28018","NAAC","3.41599999999999993","4","true"
"29598","NAAC","2.56000000000000005","4","true"
"26982","NAAC","2.91999999999999993","4","true"
"27492","AICTE","","","false"
"27642","NAAC","2.5299999999999998","4","true"
"30025","NAAC","2.70999999999999996","4","true"
"23270","NAAC","1.90999999999999992","4","true"
"25477","BT FINISHING SCHOOL-GOVT OF KARNATAKA","","","false"
"29488","NAAC","3.02000000000000002","4","true"
"29120","NBA","","","false"
"23650","NAAC","2.29000000000000004","4","true"
"28235","NBA","","","false"
"25588","NAAC","3.02000000000000002","4","true"
"23806","NAAC","3","4","true"
"27281","NAAC","3.14000000000000012","4","true"
"29282","NAAC","3.5","4","true"
"25491","NAAC","1.8600000000000001","4","true"
"31056","NAAC","3.02000000000000002","4","true"
"24461","AAA(KCG,Gujarat)","2.54300000000000015","4","true"
"23713","NAAC","2","4","true"
"26497","NAAC","2.41000000000000014","4","true"
"31572","ICAR","","","false"
"24239","BOARD OF TECHNICAL EDUCATION, UP, LUCKNOW","","","false"
"25209","NAAC","2.16000000000000014","4","true"
"30810","NAAC","2.50999999999999979","4","true"
"26041","NAAC","3.16000000000000014","4","true"
"23574","AAA","53.7154999999999987","100","true"
"24213","LOCAL INQUIRY COMMITEE","52.2000000000000028","250","true"
"31277","NAAC","3","4","true"
"28971","NAAC","3.20999999999999996","4","true"
"25029","NAAC","4","4","true"
"25806","NAAC","1.94999999999999996","4","true"
"30435","Indian Nursing Council","","","false"
"29153","NAAC","2.70000000000000018","4","true"
"26387","NAAC","3.14000000000000012","4","true"
"29633","NAAC","2.29999999999999982","4","true"
"31214","MCNUJC, Bhopal","","","false"
"30462","NAAC","3.29999999999999982","4","true"
"30688","NAAC","2","4","true"
"31744","Delhi Nursing Council","","","false"
"31267","RAJASTHAN NURSING COUNCIL","","","false"
"30173","NAAC","2.08999999999999986","4","true"
"23853","NAAC","2.33999999999999986","4","true"
"30157","UGC","","","false"
"24360","COUNCIL OF ARCHITECTURE","75","97","true"
"29840","ICAR","","","false"
"26026","NAAC","1.8600000000000001","4","true"
"30143","NAAC","3.62999999999999989","4","true"
"27321","ISO 9000:2008","","","false"
"27817","NBA","10","10","true"
"25437","NAAC","1.55000000000000004","4","true"
"26083","NAAC","3.10000000000000009","4","true"
"26602","STATE MEDICAL FACULTY","","","false"
"24136","NAAC","4","4","true"
"24265","NAAC","2.58000000000000007","4","true"
"24719","NAAC","2.58999999999999986","4","true"
"29344","NAAC","2.47999999999999998","4","true"
"27197","MADHYA PRADESH NURSES REGISTRATION COUNCIL BHOPAL","100","100","true"
"26314","BU JHANSI","","","false"
"28315","NAAC","3.29999999999999982","4","true"
"24660","NAAC","2.77000000000000002","4","true"
"26536","NAAC","2.45000000000000018","4","true"
"24331","NAAC","2.45999999999999996","4","true"
"26160","NAAC","2.7200000000000002","4","true"
"24091","NAAC","3.02000000000000002","4","true"
"30216","NAAC","3.10000000000000009","4","true"
"26473","National Board of Accreditation","668","999","true"
"23403","NAAC","3.33999999999999986","4","true"
"27545","NAAC","2.64000000000000012","4","true"
"27820","NAAC","0","4","true"
"24792","NBA (Computer,Mechanical,Civil)","","","false"
"26263","NAAC","2.75","4","true"
"29208","NAAC","2.25","4","true"
"29117","NAAC","3.02000000000000002","4","true"
"26691","NBA","8","10","true"
"31493","UGC DEB","","","false"
"26774","NAAC","2.58000000000000007","4","true"
"24281","AAA","7.5","10","true"
"24433","NAAC","2.39999999999999991","4","true"
"25376","NAAC","2","4","true"
"25110","NAAC","2.70000000000000018","4","true"
"28978","NBA - IT","624","999","true"
"24154","NAAC","3.00999999999999979","4","true"
"26722","NAAC","3.7799999999999998","4","true"
"30111","NAAC","2.75999999999999979","4","true"
"27360","ECE - National Board of Accreditation","698","999","true"
"31442","NAAC","2.18999999999999995","4","true"
"30383","NAAC","2.81000000000000005","4","true"
"31873","Indian nursing council","","","false"
"26882","NAAC","2.52000000000000002","4","true"
"29687","Medical Council of India, New Delhi","","","false"
"31551","NAAC","4","4","true"
"25851","NAAC","2.7799999999999998","4","true"
"27830","NAAC","3.52000000000000002","4","true"
"30691","NAAC","2.27000000000000002","4","true"
"26428","NAAC","3.24400000000000022","4","true"
"28815","NAAC","3.04000000000000004","4","true"
"29128","ISO","","","false"
"29440","NAAC","3.5","4","true"
"24816","NAAC","3.12000000000000011","4","true"
"25520","NAAC","1.76000000000000001","4","true"
"23832","indian nursingcouncil","","","false"
"25234","NAAC","2.58000000000000007","4","true"
"26147","NAAC","2.18999999999999995","4","true"
"26970","NAAC","3.31999999999999984","4","true"
"24018","NAAC","3.60000000000000009","4","true"
"26609","NAAC","2.56000000000000005","4","true"
"23418","NAAC","2.60999999999999988","4","true"
"27739","NAAC","3.10999999999999988","4","true"
"28163","NAAC","2.83000000000000007","4","true"
"29111","NAAC","2.77000000000000002","4","true"
"27482","NAAC","2.89999999999999991","4","true"
"29092","NAAC","3.21200000000000019","4","true"
"26432","NAAC","2","4","true"
"27422","NAAC","3.12999999999999989","4","true"
"25539","NAAC","1.47999999999999998","4","true"
"30120","NAAC","2.87000000000000011","4","true"
"31121","NAAC","2.62000000000000011","4","true"
"23665","NAAC","2.60000000000000009","4","true"
"25236","NAAC","4","4","true"
"31023","NAAC","3.33999999999999986","4","true"
"31630","ICFRE","","","false"
"28819","NAAC","2.89999999999999991","4","true"
"31335","NAAC","3.02000000000000002","4","true"
"29985","NAAC","2.89999999999999991","4","true"
"28528","NAAC","3.5","4","true"
"23581","ISO","","","false"
"24042","dr ram manohar lohiya awadha university faizabad UP","","","false"
"23799","NAAC","2.49000000000000021","4","true"
"25611","NAAC","2.89999999999999991","4","true"
"28219","ISO 9001:2008","0","0","true"
"27865","All India Council for Technical Education","","","false"
