"id","name"
"51255","School of Arts, Communication and Languages"
"51540","SCHOOL OF LIFE SCIENCES"
"49260","Faculty of Arts"
"50748","Seedling School of Law and Governance"
"50830","Faculty of Design/ School of Architecture & Design"
"52201","School of Middle-East and African Studies"
"50347","CHEMISTRY"
"51778","Management"
"49134","Faculty of Law"
"51027","FACULTY OF ENGINEERING"
"51558","Engineering and Technology"
"49206","Education"
"49416","ARTS FACULTY"
"51268","School of Studies in Life Science"
"48936","School of Computing Sciences and Engineering (SCSE)"
"51192","Pharmacy"
"48416","School of Engineering & Technology"
"48046","Faculty of Education"
"49818","ARTS"
"50361","Science"
"50842","SOCIAL SCIENCE"
"51100","Faculty of Home Science"
"47984","Institute of Forensic Science"
"50231","Faculty of Engineering & Technology"
"50965","JNTUA College of Engineering, Pulivendula"
"50280","MEDICAL"
"52217","School of Language, Linguistics, Culture and Heritage"
"49318","University Institute of Computing"
"52397","Medical"
"51218","Management"
"52027","College of Home Science"
"51314","Off Campus Centre Hyderabad"
"48265","School of Langaueges"
"52257","SCHOOL OF NURSING"
"48978","Business Leadership & Management"
"49357","Department of Zoology, Wayanad"
"51050","Management Studies"
"51974","POST GRADUATE AND RESEARCH CENTRE, DAKSHINA BHARAT HINDI PRACHAR SABHA"
"48225","Faculty of Arts & Humanities / VBT's Institute of Library & Information Science"
"51252","School  of Agriculture and Allied Sciences"
"48318","Science Faculty"
"49156","Shepherd School of Engineering & Technology"
"51837","FACULTY OF  LANGUAGES"
"49699","School of Social Sciences & Computer Applications"
"50349","TAMIL STUDIES"
"50650","Amity Institute of Biotechnology"
"48148","Institute of Advance Technology"
"51807","Aryabhatta School of Earth Sciences"
"52032","Engineering"
"49405","School of IT"
"52280","KU SCHOOL OF COMPUTING SCIENCES"
"50178","PEC University of Technology, Chandigarh"
"50565","School of Electronics Engineering (SENSE)"
"51393","Faculty of Medicine"
"52465","International Division"
"51224","Non-Formal Education"
"50008","Faculty of Computer Applications"
"49383","School of Pure and Applied Physics, Payyanur"
"51088","Faculty of Hotel Management"
"48584","Adhunik Jnana Vigyan Faculty"
"50843","COMMERCE"
"52218","School of Interdisciplinary and Applied Life Sciences"
"49143","Commerce"
"50091","DERMATOLOGY"
"50208","K L UNIVERSITY BUSINESS SCHOOL"
"50861","School of Social Sciences and Humanities"
"51182","College of Engineering (A)"
"51815","AMITY COLLEGE OF COMMERCE & FINANCE, KOLKATA"
"49135","Faculty of Management Studies"
"51396","Faculty of Fine Arts"
"49104","School of Engineering & Technology"
"49677","Computer Application"
"49142","Library Science"
"52068","Special Centre for Sanskrit Studies"
"48119","Faculty of commerce"
"48362","Pharmaceutical Management"
"50275","School of Management"
"51099","School of Humanities and Social Sciences"
"51584","Technology"
"49930","School of Bio Sciences, Priyadarsini Hills, Kottayam-686560"
"50148","Faculty of Engineering"
"51724","Indus School of Engineering and Technology (B.Tech and M.Tech)"
"52428","Education"
"49346","School of Languages and Culture"
"49907","Faculty of Engineering & Technology"
"51772","Engineering"
"52206","School of Distance Education"
"50184","Faculty of Education"
"50772","School of Law"
"48378","SCHOOL OF DISTANCE EDUCATION"
"49300","Engineering Departments"
"50017","University Polytechnic"
"52313","MGM Institute's University Department of Physiotherapy, Navi Mumbai"
"48686","Subaltern Studies"
"51178","College of Engineering for Women"
"51437","College of Veterinary and Animal Science"
"51477","Department of Humanities and Social Sciences."
"48809","School of Allied Health Sciences"
"49840","Nursing / Nims Nursing College"
"47776","Department of Social Work"
"48562","Faculty of Paramedical Education"
"49970","C P College of Agricultural"
"50846","Faculty of Management and Commerce Studies"
"48590","School of Computer Science /  Application"
"50989","School of Science"
"49221","Acharya ( PG)"
"52443","School of Management Studies"
"51465","Department of Civil  Engineering"
"51970","Faculty of Education"
"52359","Ph.D"
"50088","RADIOTHERAPY"
"51448","Faculty of Computer Applications"
"48260","School  of Social Science"
"51473","Department of Mathematics"
"48250","Institute of Natural Sciences & Humanities"
"48673","School of Basic Sciences"
"50777","School of Social Sciences and Humanities"
"48145","Architecture"
"50818","Forestry"
"52354","School of Hotel Management"
"49702","Engineering and Technology"
"50542","School of Architecture"
"52122","Department of Distance Education"
"47970","M.Commerce"
"49133","Faculty of Architecture, Design and Planning"
"49307","Life Sciences"
"50910","Fisheries Research Station, Puduveypu"
"49629","Arts"
"50260","University School of Sciences"
"51194","Informatics"
"52170","Management Studies"
"51819","AMITY INSTITUTE OF INFORMATION TECHNOLOGY, KOLKATA"
"50239","S.V.U. College of Arts"
"51034","FACULTY OF SOCIAL SCIENCE & HUMANITIES"
"50266","College of Engineering  and Technology"
"52148","Nursing"
"49513","Amity School of Architecture  & Planing"
"48549","Sahitya Samskriti"
"50345","LINGUISTICS AND COMMUNICATION"
"50672","Faculty of Science"
"51956","RGUKT"
"50984","Pure and Applied Sciences"
"48304","Arts"
"48991","Faculty of Architecture"
"50135","commerce and Managment"
"50926","School of Knowledge Management, Information and Media Studies"
"51345","Sciences"
"51711","School of Health Sciences"
"51368","Institute of Humanities and Social Sciences"
"48395","Faculty of Arts and Languages"
"50207","Scool of Bio-Sciences"
"48352","Faculty of Commerce"
"51691","Department of Science and Humanities"
"49636","School of Engineering"
"47916","FACULTY OF HUMANITIES"
"51408","Faculty of Engineering and Technology"
"48791","Physical Education"
"52307","Faculty of Law"
"48658","School of Electrical & Electronics Engineering"
"48710","School of Agricuture"
"50797","University School of Humanities and Social Sciences"
"49000","MATS School of Biological & Chemical Sciences"
"50186","Faculty of Law"
"52339","Faculty of Education and Special Education"
"49293","Faculty of Applied Sciences"
"51359","Institute of Hotel Management & Catering"
"49194","School of Engineering & Technology"
"51886","Faculty of Management Studies"
"51228","Oriental Learning"
"51470","Department of Chemical Engineering"
"47779","Department of Life Sciences"
"47792","Law"
"51941","Directorate of Distance Education"
"52391","MM INSTITUTE OF MEDICAL SCIENCES & RESEARCH"
"49391","Political science"
"51350","College of Forestry, Bhubaneswar"
"49640","Faculty of Science"
"51002","School of Fine Arts"
"50069","INTERNAL MEDICINE"
"51490","COMMERCE & MANAGEMENT STUDIES"
"52166","Indian Institute of Technology Bombay"
"50271","School of Law Justice and Governance"
"52311","Mahatma Gandhi Mission's Medical College, Aurangabad"
"50046","SCIENCE"
"50922","Faculty of Law"
"48758","ENGINEERING"
"50010","School of Management"
"51723","Indus School of Business and Management"
"51960","COMMERCE"
"48113","Faculty of Physical Education"
"50272","School of Humanities and Social Sciences"
"48775","Faculty of Performing Arts"
"49512","Amity School of Language"
"48035","Extension"
"48341","Faculty of Commerce"
"49186","School of Electrical & Electronics Engineering"
"51271","School of Studies in Arts"
"50722","MBA(ABM)"
"51237","Directorate of Distance Education"
"50726","School of Management and Entrepreneurship"
"51923","Faculty of Law"
"48846","Chitkara School of Mass Communication"
"52462","School of Engineering & Technology"
"48769","Thapar University, Patiala"
"47938","Darshana"
"51009","FACULTY OF PHARMACEUTICAL SCIENCES"
"48056","SCHOOL OF BIO SCIENCES"
"51370","Amity School of Communication"
"49226","Sai School of Applied Sciences"
"49531","University College of Physical Education"
"51687","Prof. Pankaj R. Shah / IKDRC-ITS School of Paramedical Science"
"52266","Faculty of Medical And Paramedical Sciences"
"48062","SCHOOL OF BUSINESS STUDIES"
"48853","Mathematical Sciences"
"48880","Science and Humanities"
"49620","Faculty of Pharmaceutical Sciences"
"50037","ENGINEERING & TECHNOLOGY"
"51566","School of Management Studies"
"48785","Faculty of Medicine"
"49290","Faculty of Computer Sc. & Information Technology"
"49713","Computer And information Sciences"
"50847","Faculty of Social and Behavioral Sciences"
"50223","Faculty of Community Education and Entrepreneurship Development"
"49174","NITTE INSTITUTE OF PHYSIOTHERAPY"
"49897","Himalayan Institute of Medical Sciences"
"49269","Faculty of Education"
"50029","School of Social Sciences"
"51222","Computer Applications"
"51070","Faculty of Languages"
"51125","Faculty of Juridical Sciences"
"51371","Amity School of Hospitality"
"52000","MA Local Governance"
"51109","Management"
"49418","School of Sciences"
"52029","College of Agriculture"
"48218","Faculty of Commerce / VBT's Institute of Commerce"
"51210","Fashion Designing"
"50072","REGENERATIVE AND TRANSPLANTATIONAL MEDICINE (STEM CELL)"
"50863","School of Communication"
"52063","Academic Staff College"
"49257","Law"
"52400","Faculty of Computer Applications"
"50066","NEPHROLOGY"
"51311","School of Health Systems Studies"
"51361","Institute of Paramedical Sciences & Research Centre"
"52484","Mahatma Gandhi Nursing College"
"50115","School of Life Sciences"
"50839","Faculty of engineering / School of Computing & Information Technology"
"50144","Life Science"
"48252","Institute of Technology"
"49169","Vaugh School of Agricultural Engineering & Technology"
"51836","FACULTY OF ENGINEERING AND TECHNOLOGY"
"52067","School of Physical Sciences"
"49306","Faculty of Agriculture"
"48644","UNIVERSITY TEACHING DEPARTMENT"
"49915","Arts and Commerce"
"51185","SCHOOL OF PLANNING AND ARCHITECTURE"
"49519","Faculty of Life Science & Technology"
"52312","MGM Institute's University Department of Biomedical Sciences, Navi Mumbai"
"50987","Arts"
"51260","Food Science & Technology"
"51294","Faculty of Agricultural Engineering,Pusa"
"51921","Faculty of Arts"
"49232","FACULTY OF PHARMACEUTICAL SCIENCES"
"51569","Dr NTR University of Health Sciences"
"51844","FACULTY OF WOMEN STUDIES"
"50116","School of Social Science"
"51186","SCHOOL OF ENGINEERING & TECHNOLOGY"
"51739","Policy Science"
"47914","ENGINEERING & TECHNOLOGY FACULTY"
"49627","Social Science"
"50860","School of Basic and Applied Sciences"
"49687","School of Humanities and Social Sciences"
"49872","Amrita School of Arts and Sciences, Kochi"
"51103","Faculty of Agriculture"
"51495","Faculty of Social Science"
"49264","Science"
"51504","PHY"
"51669","School of Language (SOL)"
"52453","School of Sciences"
"48715","Faculty of Information Technology"
"49413","EDUCATION FACULTY"
"49061","SCHOOL OF LIFE SCIENCES"
"52117","Law"
"51480","Gurukul Campus"
"52417","Agricultural Engineering"
"50147","Faculty of Management"
"48348","LAW"
"48116","Science"
"50065","SCHOOL OF PUBLIC HEALTH"
"50486","University College of Pharmaceutical Sciences"
"51543","SCHOOL OF SOCIAL SCIENCE"
"49625","Commerce"
"50740","Faculty of Management & Behavioral Science"
"48596","School of Earth Science"
"51052","Open Learning"
"49404","Atrs & Humanities"
"49550","School of Tamil and Other Indian Languages"
"50727","School of Humanities & Social Sciences"
"51269","School of Studies in Management & Commerce"
"51887","University College of Commerce & Management Studies"
"50259","University School of Engineering & Technology"
"50977","Social Sciences"
"50318","M.Phil"
"48704","University Teaching Department"
"49320","University Institute of Agricultural Sciences"
"50217","Engineering"
"49926","Centre for Nano Science and Nano Technology"
"47973","M.A History"
"52444","School of Journalism and New Media Studies"
"49568","S.V. National Institute of Technology"
"48310","College of Physiotherapy"
"48848","Chitkara College of Education for Women"
"52461","School of Social Work"
"49317","University Institute of Hotel Management"
"51446","Faculty of Planning & Architecture"
"50626","Design Space"
"49108","School of Pharmacy & Paramedical Science"
"49175","NITTE USHA INSTITUTE OF NURSING SCIENCES"
"49546","School of Philosophy and Religious Thought"
"48196","Ayurveda"
"51317","Resource Centres"
"48054","VEDANTA"
"48246","School of Technology"
"51398","Faculty of Engineering & Technology"
"48511","FACULTY OF LAW"
"52034","Allopathy/ Medicine"
"48306","Social Science"
"49026","Commerce"
"50738","Faculty Of Public Safety and National Security"
"48944","CENTER FOR BIOLOGICAL ENGG."
"51101","Faculty of Sericulture"
"51527","Law"
"50191","Mahamana Madan Mohan Malviya Institute of Hindi Journalism"
"49417","School of Humanities"
"49261","Engineering & Technology"
"50159","Mass Communication"
"49030","Law"
"49709","Fine Art"
"49224","Sai School of Engineering & Technology"
"48222","Faculty of Science / B. V. Shah (Vadi Vihar) Science College"
"51485","ENGINEERING"
"50092","ENDOCRINOLOGY"
"52432","Lovely Faculty of Business and Arts"
"49058","CRESCENT BUSINESS SCHOOL"
"49365","Department of Hindi, Nileswaram"
"52284","School of Education"
"49844","Language and Literature"
"50811","COMMERCE"
"51727","Educaton"
"48557","Faculty of Ayurved"
"49371","Department of  Teacher Education, Dharmasala"
"50177","Faculty of Darsanas"
"50138","Arts and Languges"
"50327","School of Under Graduate Studies"
"50788","Science"
"49560","Commerce, Social Welfare & Business Management"
"52302","School of Life Sciences"
"50587","Business Studies"
"52224","School of Continuing Education"
"49014","School of Management"
"50472","Faculty of Agricultural Science"
"52049","Faculty of Management"
"50544","School of Legal Studies"
"51706","College of Agricultural Engineering & Technology"
"48320","Commerce Faculty"
"49136","Faculty of Education"
"49800","Faculty of Science"
"49798","Malappuram Centre"
"51080","Engineering"
"51760","Maharaja Agrasen School of Management"
"47777","Computer Centre"
"50334","College of Management & Economic Studies"
"52264","SCHOOL OF ENGINEERING & TECHNOLOGY"
"49166","Christian School of Health Sc."
"50256","Faculty of Management Studies"
"50498","Oriental Studies"
"51563","Medical Sciences - SBCP (Sree Balaji College of Physio Theraphy )"
"51835","FACULTY OF EDUCATION"
"49415","COMMERCE FACULTY"
"51821","AMITY INSTITUTE OF SOCIAL SCIENCES, KOLKATA"
"51111","Technology"
"51253","School of Management"
"51842","FACULTY OF SCIENCE"
"48762","USIC"
"51904","INDIRA GANDHI INSTITUTE OF MEDICAL SCIENCES, PATNA"
"50754","School of Life and Basic Sciences"
"51285","Faculty of Agricultural Sciences,Pusa"
"49613","Engineering and Technology"
"49672","Encyclopedia Centre"
"51440","Law"
"49046","DIRECTORATE OF CLINICS"
"50307","Faculty of Humanities"
"47771","University Institute of Business Management"
"51577","Law"
"48402","Centre for Research & Development"
"51963","Faculty of Social Science"
"49369","Department of Molecular Biology, Nileswaram"
"48832","Institute of Architecture and Planning"
"52095","Faculty of Agriculture"
"49447","School of Mass Communication"
"50006","Engineering & Technology"
"50703","Faculty of Arts"
"51532","Arts Faculty"
"49551","School of Sanskrit and Other Indian Languages"
"51367","Institute of Engineering & Technology"
"49209","Law"
"51288","KVK, West Champaran"
"51607","Engineering Science"
"47920","Faculty of Social Science"
"50538","School of Engineering"
"48295","Polytechnic in Agro-Processing - Junagadh"
"49120","Bharathiar School of Management and Enterpreneur Development"
"49398","Faculty of Nursing"
"51382","Amity Institute of Biotechnology"
"51834","FACULTY OF COMMERCE"
"50841","SCIENCE"
"48033","Education"
"48334","Faculty of Paramedical, Nursing and Allied Sciences"
"48728","School of Pharmacy"
"50268","College of Business  Management Economics and Commerce"
"50645","Amity School of Pure and Applied Sciences"
"50962","JNTUA - Oil Technological & Pharmaceutical Research Institute, Ananthapuramu"
"52250","MEDICAL AND ALLIED SCIENCES"
"49896","ENVIRONMENTAL STUDIES"
"50694","Faculty of Medical Sciences"
"48805","School of Languages & Culture"
"51026","International Centre For Distance Education and Open Learning"
"49288","COMMERCE"
"51867","Faculty of Languages, Literature and Linguistics"
"47952","faculty of commerce"
"48191","School of Hospitality & Tourism"
"48432","GEETANALI MEDICAL COLLEGE & HOSPITAL"
"52232","FACULTY OF NATURAL SCIENCES"
"51419","Faculty of Engineering and Technology"
"48251","Institute of Bio-Sciences & Technology"
"50814","Management"
"48804","School of Information Technology"
"49096","Management studies"
"51160","Faculty of Rural Development"
"48592","School of Social Science"
"50812","Humanities"
"51823","AMITY LAW SCHOOL, KOLKATA"
"47985","Institute of Behavioral Science"
"49336","Life Science"
"52213","School of Arts, Humanities and Social Sciences"
"49874","Department of Management, Kochi"
"48988","Faculty of Pharmacy"
"50623","Fashion Management Studies"
"52223","School of Agriculturel"
"50716","Ph.D (Agriculture)"
"48547","FACULTY OF EARTH, ENVIRONMENT AND SPACE SCIENCES"
"50366","Faculty of Lower Education"
"51825","AMITY SCHOOL OF BUSINESS, KOLKATA"
"48669","Regional Centre"
"48216","Faculty of Computer Science / Smt. K. B. Shah (Vadi Vihar) Science College"
"49559","Agricultural Sciences"
"49998","Architecture"
"52219","School of Humanity & Social Science"
"49517","Faculty of Commerce & Financial Studies"
"49961","School of Sciences"
"51320","Off Campus Centre Guwahati"
"50823","Faculty of Management Studies"
"50781","School of Architecture"
"51369","Amity College of Nursing"
"48850","Chitkara School of Hospitality"
"51483","PHYSICAL EDUCATION"
"51686","School of Health Science"
"52474","School of Economics, Management & Information Sciences"
"51290","KVK,Gapalganj"
"51454","Education"
"52198","Shree Saraswati Nursing School (RANM)"
"51744","Faculty of Education"
"51390","Faculty of Agriculture"
"51746","Faculty of Fine Arts"
"50838","Faculty of Engineering / School of Electrical, Electronics & Communication"
"47931","School of Education Distance Education & Education Technology"
"51049","Social Sciences"
"52137","Social Sciences"
"51162","Performing Arts"
"51166","Faculty of Para Medical"
"48774","Faculty of Fine Arts"
"50709","Medical Sciences"
"52291","School of Computer  Science & Engineering"
"52057","Doctoral Office"
"49155","Allahabad School of Agriculture"
"48085","Arts"
"49738","ARTS"
"50192","SCHOOL OF BASIC & APPLIED SCIENCES"
"49376","Department of  Teacher Education, Kasaragod"
"51244","Engineering"
"51690","Department of Electrical and Electronics Engineering"
"48654","School of Humanities & Sciences"
"50232","Faculty of Science & Humanities"
"52030","College of Fisheries"
"52248","COMMERCE & FINANCE"
"51745","Faculty of Home Science"
"48555","IISER Bhopal"
"49710","Education"
"48843","Chitkara School of Planning & Architecture"
"50009","Health Sciences"
"52141","Ayurveda"
"48141","Management"
"49406","School Of Management"
"48032","Research"
"50502","Institute of Pharmacy"
"52156","Management Studies"
"50224","Faculty of Science"
"50632","16"
"49809","Faculty of Life Science"
"50804","University School of Management Studies"
"50706","Faculty of Management Studies"
"52196","LAW"
"48373","OTHER CENTRES"
"48862","School of Languages"
"51094","School of Indian Heritage"
"51087","Faculty of Medical Sciences"
"49435","Management"
