"id","address_line1","address_line2","area","city","constructed_area","district_code","girl_exclusive","specialized","staff_quarter_available","student_hostel_available","location","no_of_student_hostel","no_of_regional_centers","other_speciality","state_code","website","year_of_establishment","year_when_declared_university","nodal_officer_id","staff_quarter_id","type_id","offers_distance_programme","has_faculty_regular_courses","has_department_regular_courses","has_other_regular_courses","constituted_from_colleges","speciality_id","name","survey_year","financial_income_id","financial_expenditure_id","infrastructure_id","remarks","latitude","longitude","scholarship_id","loan_id","offers_scholarship","offers_loan","is_accredited","is_foreign_students_enrolled","pin_code","off_shore_center_available","no_of_off_shore_center","has_fellowships","fellowships_id","has_other_minority_data"
"0250","Yenepoya University, Mangalore","","31.2399999999999984","Mangalore","87401.5500000000029","575","false","false","true","true","R","7","0","","29","www.yenepoya.edu.in","1992","2008","170000","44882","06","false","true","false","false","true","","Yenepoya University, Mangalore","2015","165553","165540","165536","","","","89762","","true","false","false","false","575018","false","0","false","","true"
"0670","Government Commerce College Campus","Opposite Youth Hostel","4","Gandhinagar","","473","false","true","false","true","U","1","0","","24","www.sgsu.edu.in","2011","2011","170024","","02","false","false","true","false","true","16","SWARNIM GUJARAT SPORTS UNIVERSITY","2015","165577","165564","165560","","23.1355250000000012","72.3818330000000003","","","false","false","false","false","382016","false","0","false","","false"
"0775","GLS Campus","Opp Law Garden, Ellisbridge","","Ahmedabad","","474","false","false","false","false","R","0","0","","24","www.glsuniversity.ac.in","2015","2015","170251","","03","false","true","false","false","true","","GLS UNIVERSITY","2015","165804","165791","165787","All our Constituent Colleges are filling the same form individually","23.1000009999999989","72.370001000000002","","","false","false","false","false","380006","false","0","false","","false"
"0132","Ganpat Vidyanagar","Mehsana-Gozariya Highway, Kherva-382711, Ta.& Dist. Mehsana","272.279999999999973","Kherva","162369.779999999999","471","false","false","true","true","R","7","0","","24","www.ganpatuniversity.ac.in","1996","2005","170567","45006","03","false","false","true","false","true","","Ganpat University, Ganpat Vidyanagar, Kherva","2015","166120","166107","166103","","23.1444389999999984","72.5859889999999979","","","false","false","false","false","384012","false","0","false","","false"
"0572","Mohanpur","Mohanpur 741 246","201","","117000","336","false","false","true","true","U","3","0","","19","www.iiserkol.ac.in","2006","","170738","45056","07","false","true","false","false","false","","Indian Institute of Science Education & Research (IISER), Kolkata,","2015","166291","166278","166274","","22.9638099999999987","88.5246099999999956","","","false","false","false","false","741246","false","0","true","4528","true"
"0130","Near Indroda Circle","","50","Gandhinagar","45000","473","false","true","true","true","U","2","0","","24","www.daiict.ac.in","2001","2003","171190","45163","03","false","true","false","false","false","4","Dhirubhai Ambani Institute of Information & Communication Technology, Gandhi Nagar","2015","166743","166730","166726","","23.1884300000000003","72.6278800000000047","90440","","true","false","false","true","382007","false","0","true","4545","false"
"0595","New Mental Corner","Meghaninagar","2.29300000000000015","Ahmedabad","2500","474","false","true","false","true","U","4","0","Police Science and Internal Security","24","www.rsu.ac.in","2009","2009","171192","","02","false","false","false","true","true","9","Rakshashakti University, Gujarat","2015","166745","166732","166728","The Government of Gujarat has established RAKSHA SHAKTI UNIVERSITY vide The Raksha Shakti University Act, 2009, Gujarat bill No-16 of 2009 in the sixteenth year of the Republic of India to prepare the youth of the state for becoming effective and efficient security personnel and to conduct courses and award degrees, diplomas and certificate for the said purpose. This university is dedicated for developing skill in field of internal development, and future employment in internal Security Management sector.  The Raksha Shakti University is a unique and first of its kind in India for conducting certificate, diploma and degree courses in the field of police science and internal security.The main campus of Raksha Shakti University is coming at Lavad, Gandhinagar spread over an area of 230 acres with world class academic and training infrastructure. The academic programme of RSU are run by distinguish academician and senior police officer coherence.  The Raksha Shakti University has been conducted numbers of national and International Seminar/Conference to disseminate the knowledge created in university. The Raksha Shakti University has designed numbers of security products and published highly reputed documents on police science in international journals and magazines.","23.0529809999999991","72.6101979999999969","90442","12877","true","true","false","false","380016","false","0","true","4546","true"
"0765","NEAR KHOKHARA CIRCLE","MANINAGAR EAST","5","AHMEDABAD","30674","474","false","false","false","true","U","2","0","","24","www.iitram.ac.in","2013","2013","171528","","02","false","true","false","false","true","","INSTITUTE OF INFRASTRUCTURE TECHNOLOGY RESEARCH AND MANAGEMENT (IITRAM)","2015","167081","167068","167064","Institute of Infrastructure, Technology, Research And Management is an Autonomous University established by Government of Gujarat vide Gujarat Act No.5 of 2013. 50% out of total approved seats are filled by ACPC (Admission Committee for Professional Courses) and remaining 50% are filled by CSAB (Central Seat Allocation Board) in the Institute. As the Institute has started functioning since the year-2013, the first batch will appear for final year examination in the year-2017. Hence, in Block 1F : Examination Results, '0' (Zero) is entered. Access in teaching staff is fulfilled by gap funding.","23.0088849999999994","72.6287379999999985","90652","","true","false","false","false","380026","false","0","false","","true"
"0314","Post- Hindi Vishwavidyalaya","Gandhi Hills","211.5","Wardha","94635","504","false","true","true","true","R","5","1","","27","www.hindivishwa.org","1997","1997","180068","47464","01","true","false","true","false","true","12","Mahatama Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha","2015","175621","175608","175604","","20.7454439999999991","78.6013520000000057","95772","","true","false","true","true","442001","false","0","true","4907","true"
"0706","Plot No. 3, Chandranagar Soceity","Motipura","2699","Himatnagar","2935","473","false","true","false","true","U","1","0","","24","","2015","2015","173900","","02","false","true","false","false","true","5","KAMDHENU UNIVERSITY, GANDHINAGAR","2015","169453","169440","169436","","23.5847949999999997","72.9544870000000003","92163","","true","false","false","false","383001","false","0","false","","false"
"0434","135, East Coast Road","Kanathur","11.0800000000000001","Chennai","46509.7200000000012","604","false","true","true","true","R","13","0","Maritime Education","33","www.ametuniv.ac.in","1993","2007","182344","48093","06","false","false","true","false","false","9","Academy of Maritime Education and Training, Chennai","2015","177897","177884","177880","","37.9872299999999967","97.9784899999999936","97177","13848","true","true","true","true","603112","false","0","true","4994","true"
"0794","EarthSpace,","Opp. ONGC, Hazira Road,","20","Surat","15514","492","false","false","false","true","U","2","0","","24","www.aurouniversity.edu.in","2011","2011","182587","","03","false","true","false","false","false","","AURO UNIVERSITY OF HOSPITALITY AND MANAGEMENT","2015","178140","178127","178123","","21.1700100000000013","72.8300100000000015","97331","","true","false","false","false","394510","false","0","false","","true"
"0663","VILLAGE: RANCHARDA,","SUB DIST: KALOL","13.0500000000000007","DIST: GANDINAGAR - 382 115","36536","473","false","false","true","true","R","2","0","","24","www.indusuni.ac.in","2006","2012","171698","45289","03","false","false","true","false","true","","INDUS UNIVERSITY","2015","167251","167238","167234","","23.0300100000000008","72.5800100000000015","90749","","true","false","false","false","382115","false","0","false","","false"
"0647","KASTUBADHAM, BHAVNAGAR HIGHWAY","TRAMBA","19.1600000000000001","RAJKOT","63895","476","false","false","true","false","U","0","0","","24","http://www.rku.ac.in","2005","2011","171945","45357","03","false","true","false","false","true","","R K University, Rajkot","2015","167498","167485","167481","","22.2419019999999996","70.9011780000000016","","","false","false","false","false","360020","false","0","false","","false"
"0793","m s j college premises","","","Bharatpur","","105","false","false","false","false","R","0","0","","08","www.brijuniversity.ac.in","2012","2012","171965","","02","false","false","false","true","true","","MAHARAJA SURAJMAL BRIJ UNIVERSITY","2015","167518","167505","167501","This is Newly established university, which is not having any teaching faculty. only some affiliated are with us.0","","","","","false","false","false","false","321001","false","0","true","4576","false"
"0597","Bahra University","Waknaghat-173234","25","Waknaghat","28785.380000000001","031","false","false","true","true","R","2","0","","02","www.bahrauniversity.edu.in","2010","2010","172023","45380","03","false","true","false","false","false","","Bahra University, Solan","2015","167576","167563","167559","","30.9200009999999992","77.120001000000002","90960","","true","false","false","false","173234","false","0","false","","false"
"0571","N. H. - 34","POST OFFICE - MOKDUMPUR","30.5100000000000016","MALDA","","332","false","false","false","false","U","0","0","","19","www.ugb.ac.in","2008","2008","172176","","02","false","true","false","false","false","","University of Gour Banga, Malda","2015","167729","167716","167712","","25.0000099999999996","88.1500010000000032","","","false","false","false","false","732103","false","0","false","","false"
