"statecode","name","id","statebodyid","survey_year"
"27","SHRI DATTA GURU COLLEGE OF EDUCATION (D.Ed) khadki","14978","4","2015"
"03","B B COLLEGE OF PHARMACY, ABOHAR","14979","2","2015"
"03","RADICAL TECHNICAL INSTITUTE, KHAPERKHARI","14981","2","2015"
"27","BGPS, MUMBAI D.ED.COLLEGE WADALA (E) MUMBAI 400037","14982","4","2015"
"36","SVR COLLEGE OF ELEMENTARY TEACHER EDUCATION","15067","4","2015"
"27","umai D.T.Ed College Kingaon","14983","4","2015"
"27","BHAGWANTRAO D ED COLLEGE ASHTI","14986","4","2015"
"27","RAJE SAMBHAJI D T ED COLLEGE KINGAON","14984","4","2015"
"27","ALL INDIA KHILAFAT COMMITTEE JUNIOR COLLEGE OF EDUCATION","14987","4","2015"
"27","M.K HAJI ADHAYAPAK VIDAYALAYA DEOPUR DHULE","14985","4","2015"
"27","BR NATH PAI COLLEGE OF DIMPLOMA IN TEACHER EDUCATION","14988","4","2015"
"27","SURJU SINGH  MEMORIAL JR. COLLEGE OF EDUCATION KALYAN THANE","14989","4","2015"
"27","ALLANA URDU D.T.ED COLLEGE KUNJKHEDA","14990","4","2015"
"27","NTVS ADHYAPAK VIDYALAYA NANDURBAR","14991","4","2015"
"05","Government Polytechnic, Joshimath","14993","2","2015"
"27","ADIWASHI DEOMOGARA EDUCATION SOCIETY, NANDURBAR","14992","4","2015"
"20","ASHISH NURSING PRASIKSHAN SANSTHAN CHHARDA","15068","3","2015"
"27","Shri Vasant Barahate Jr.College of Education,Bramangaon","15069","4","2015"
"29","GOVT. TOOL ROOM AND TRAINING CENTRE- KUDALASANGAMA","15070","2","2015"
"29","V S MS SECOND SHIFT POLYTECHNIC","15071","2","2015"
"29","INSTITUTE OF NURSING S V P MAHILA VIDYA PEETH VIDYANAGAR, HUBLI","4061","3","2015"
"29","K I M S HOSPITAL SCHOOL OF NURSING, HUBLI","4091","3","2015"
"28","MINERVA SCHOOL OF NURSING VISAKHAPATNAM","3586","3","2015"
"29","SRI LEPAKSHA SWAMY SCHOOL OF NURSING, CHITRADURGA","12871","3","2015"
"27","AGNIHOTRI INSTITUTE PHARMACY, WARDHA","1856","2","2015"
"27","BALAJI INSTITUTE OF TELECOM AND MANAGEMENT","12872","7","2015"
"27","BALAJI INSTITUTE  OF MANAGEMENT AND HRD","195","7","2015"
"24","ENTREPRENEURSHIP DEVELOPMENT INSTITUTE OF INDIA","88","7","2015"
"07","INSTITUTE OF MARKETING AND MANAGEMENT, QUTAB INSTITUTIONAL AREA","12874","7","2015"
"33","SWEC SCHOOL OF NURSING, ERODE","12875","3","2015"
"33","SCHOOL OF NURSING, MOUNT TABOR MEDICAL MISSION HL, PUDUKOTTAI","12881","3","2015"
"33","SCHOOL OF NURSING, MAYOR RADHAKRISHNAN INSTITUTE OF PARAMEDICAL SCIENCES, CUDDALORE","12884","3","2015"
"33","PATTAMMAL SCHOOL OF NURSING, KUMBAKONAM","12885","3","2015"
"33","SCHOOL OF NURSING, TIRUNELVELI MEDICAL COLLEGE HL, TIRUNELVELI","12886","3","2015"
"33","TMT RAJAMANIAMMAL EDUCATIONAL TRUST, TRICHY","12887","3","2015"
"33","I M S SCHOOL OF NURSING, NAGERCOIL","12890","3","2015"
"33","VENKATESWARA SCHOOL OF NURSING, THANJAVUR","12891","3","2015"
"33","ANDAVAR SCHOOL OF NURSING, NAGAPATTINAM","12899","3","2015"
"33","SRI RAGHAVENDRA SCHOOL OF NURSING, NAGAPATTINAM","12900","3","2015"
"33","BETHEL SCHOOL OF NURSING, KANYAKUMARI","12903","3","2015"
"33","AVVAIL SCHOOL OF NURSING, KANCHEEPURAM","12904","3","2015"
"33","VIKRAM SCHOOL OF NURSING, MADURAI","12906","3","2015"
"35","SCHOOL OF NURSING, G B PANT HOSPITAL, ANDAMAN","12882","3","2015"
"28","FLORENCE NIGHTINGALE SCHOOL OF NURSING, RAJAM, SRIKAKULAM","12914","3","2015"
"28","VIKRANTH SCHOOL OF NURSING, KRANTHI EDUCATIONAL SOCIETY, SRIKAKULAM","12915","3","2015"
"28","K H K SCHOOL OF NURSING, SANA STREET, SRIKAKULAM","12916","3","2015"
"28","PADMAVATHI SCHOOL OF NURSING, MADHAVADARA, VISAKHAPATNAM","12926","3","2015"
"28","PREMA SCHOOL OF NURSING, MAHARANIPET, VISAKHAPATNAM","12927","3","2015"
"28","EMANUEL SCHOOL OF NURSING, MAKAVARAPALEM, VISAKHAPATNAM","12929","3","2015"
"28","MOHAN KRISHNA SCHOOL OF NURSING, MAHA RANI PET, VISAKHAPATNAM","12930","3","2015"
"28","M S R SCHOOL OF NURSING, MAHARANI PET, VISAKHAPATNAM","12932","3","2015"
"28","SIDDARTHA SCHOOL OF NURSING, CHAITANYA NAGAR, VISAKHAPATNAM","12934","3","2015"
"28","BETHANY SCHOOL OF NURSING, P.M. PALEM, VISAKHAPATNAM","12935","3","2015"
"28","AMG SATYAVEDAM SCHOOL OF NURSING, SEETHAMMADHARA, VISAKHAPATNAM","12939","3","2015"
"28","INDIRA SCHOOL OF NURSING, VISAKHAPATNAM","12940","3","2015"
"28","MOTHER THERESA SCHOOL OF NURSING, VIZAG, VISAKHAPATNAM","12941","3","2015"
"28","LAKSHMI SCHOOL OF NURSING, DASANNAPET, VIZIANAGARAM","12942","3","2015"
"28","MIMS SCHOOL OF NURSING, NELLIMARLA, VIZIANAGARAM","12944","3","2015"
"28","GOVERNMENT GENERAL HOSPITAL, KAKINADA, EAST GODAVARI","12946","3","2015"
"28","C M C HOSPITAL & SCHOOL OF NURSING, PITHAPURAM, EAST GODAVARI","12947","3","2015"
"28","HARITHA SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12951","3","2015"
"28","DR SAKHI REDDY VEERABHADRA RAO SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12955","3","2015"
"28","SUPRIYA SCHOOL OF NURSING, RAMARAOPET, EAST GODAVARI","12956","3","2015"
"28","YELLAMELLI VENKATA SWAMY & SRI BOKKA RAMA MURTHY SCHOOL OF NURSING, INAVILLI MANDAL, EAST GODAVARI","12957","3","2015"
"28","SARASWATHI SCHOOL OF NURSING, RAMARAOPET, EAST GODAVARI","12958","3","2015"
"28","FLORENCE NIGHTINGLE SCHOOL OF NURISNG, KAKINDA, EAST GODAVARI","12959","3","2015"
"27","BALAJI INSTITUTE OF INTERNATIONAL BUSINESS","12873","7","2015"
"33","RAGAS SCHOOL OF NURSING, CHENNAI","12877","3","2015"
"33","DELTA SCHOOL OF NURSING, KANCHEEPURAM","12880","3","2015"
"33","SEETHALAKSHMI SCHOOL OF NURSING, ERODE","12892","3","2015"
"33","VIJAYA SCHOOL OF NURSING, CHENNAI","12895","3","2015"
"33","SCHOOL OF NURSING, TUTICORIN MEDICAL COLLEGE HL,TUTICORIN","12896","3","2015"
"33","CROSS SCHOOL OF NURSING, KANYAKUMARI","12898","3","2015"
"33","BPR SCHOOL OF NURSING, VELLORE","12901","3","2015"
"33","RSK SCHOOL OF NURSING, TRICHY","12902","3","2015"
"33","SCHOOL OF NURSING, COIMBATORE MEDICAL COLLEGE & HOSPITAL, COIMBATORE","12912","3","2015"
"33","WILLIAMÂ SCHOOL OF NURSING, NAGERCOIL, KANYAKUMARI","12907","3","2015"
"33","CRESCENT YOUSUF ZULAIKHA SCHOOL OF NURSING, MADURAI","5231","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT THENI MEDICAL COLLEGE HOSPITAL, THENI","5259","3","2015"
"33","LAKSHMINARAYANA SCHOOL OF NURSING, DHARMAPURI","5283","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, NAGAPATTINAM","5321","3","2015"
"33","SCHOOL OF NURSING, SCUDDER MEMORIAL HOSPITAL, VELLORE","5327","3","2015"
"28","RAGHAVA SCHOOL OF NURSING, RAMA RAO PET, EAST GODAVARI","12961","3","2015"
"28","KONASEEMA SCHOOL OF NURSING, AMMALAPURAM, EAST GODAVARI","12965","3","2015"
"28","G T R SCHOOL OF NURSING, KAKINDA, EAST GODAVARI","12966","3","2015"
"28","G T R SCHOOL OF NURSING, SIDDARTHA NAGAR, EAST GODAVARI","12967","3","2015"
"28","KARUNA SCHOOL OF NURSING, PALLAMRAJU NAGAR, EAST GODAVARI","12968","3","2015"
"28","KIMS SCHOOL OF NURSING, AMALAPURAM, EAST GODAVARI","12970","3","2015"
"28","SAI SCHOOL OF NURSING, RAJAHMUNDARY, EAST GODAVARI","12971","3","2015"
"28","G B R SCHOOL OF NURSING, ANANPARTHI, EAST GODAVARI","12972","3","2015"
"28","SRI RAM SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12973","3","2015"
"28","JANAPRIYA SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12974","3","2015"
"28","YASHODA SCHOOL OF NURSING, CHAPPAVARI STREET, EAST GODAVARI","12975","3","2015"
"28","SANTHI SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12976","3","2015"
"28","LAVANYA SCHOOL OF NURSING, KAKINADA, EAST GODAVARI","12977","3","2015"
"28","RV SCHOOL OF NURSING, MUMMIDIVARAM, EAST GODAVARI","12978","3","2015"
"28","SIDDARTHA SCHOOL OF NURSING, GOLLAPROLU, EAST GODAVARI","12979","3","2015"
"28","SSV SCHOOL OF NURSING, RAJAHMUNDARY, EAST GODAVARI","12980","3","2015"
"28","HELAPURI SCHOOL OF NURSING, ELURU, WEST GODAVARI","12981","3","2015"
"28","NARSAPUR CHRISTIAN HOSPITAL, NARSAPUR, WEST GODAVARI","12982","3","2015"
"28","ST MARYS SCHOOL OF NURSING, KOVVUR, WEST GODAVARI","12983","3","2015"
"28","VISWASAI SCHOOL OF NURSING, KOVVUR, WEST GODAVARI","12984","3","2015"
"28","KARUNA SCHOOL OF NURSING, TANUKU, WEST GODAVARI","12987","3","2015"
"28","JYOTHI SCHOOL OF NURSING, TADEPALLIGUDEM, WEST GODAVARI","12988","3","2015"
"28","SRI VENKATARAMANA SCHOOL OF NURSING, TANUKU, WEST GODAVARI","12989","3","2015"
"28","ASSRAM SCHOOL OF NURSING, MALKAPURAM, WEST GODAVARI","12990","3","2015"
"28","MEGHANA SCHOOL OF NURSING, SAJJAPURAM, WEST GODAVARI","12991","3","2015"
"28","ANNAPURNA SCHOOL OF NURSING, PALAKOL MANDAL, WEST GODAVARI","12992","3","2015"
"28","SURYA SCHOOL OF NURSING, NIDADOVOLLU, WEST GODAVARI","12993","3","2015"
"28","DISTRICT HOSPITAL SCHOOL OF NURSING, ELURU, WEST GODAVARI","12994","3","2015"
"28","SAI KARUNA SCHOOL OF NURSING, PADAMATA (POST), KRISHNA","12997","3","2015"
"28","HELP SCHOOL OF NURSING, GOVERNORPET, KRISHNA","13001","3","2015"
"28","CHARITHA SCHOOL OF NURSING, SURYARAOPET, KRISHNA","13003","3","2015"
"28","K V R INSTITUTE OF PARAMEDICIAL SCIENCES SCHOOL OF NURSING, PENAMALURU, KRISHNA","13006","3","2015"
"28","T I M S SCHOOL OF NURSING, GANNAVARAM, KRISHNA","13007","3","2015"
"28","GIRIJAS SCHOOL OF NURSING, GUDIWADA, KRISHNA","13008","3","2015"
"28","PRAGATHI SCHOOL OF NURSING, PATAMATALANKA, KRISHNA","13011","3","2015"
"28","GOVT GENERAL HOSPITAL, VIJAYAWADA, KRISHNA","13013","3","2015"
"28","GLOBAL SCHOOL OF NURSING, VIJAYAWADA, KRISHNA","13014","3","2015"
"28","GANESH SCHOOL OF NURSING, GUDIWADA, KRISHNA","13015","3","2015"
"28","A B M HOSPITAL & SCHOOL OF NURSING, NELLORE","13016","3","2015"
"28","MURALI KRISHNA SCHOOL OF NURSING, VEDAYAPALEM, NELLORE","13017","3","2015"
"33","SRI KUMARAN SCHOOL OF NURSING, CHENNAI","12909","3","2015"
"33","SCHOOL OF NURSING, KASTURBA HOSPITAL, CHENNAI","12911","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, DINDIGUL","5251","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, RAMANATHAPURAM","5254","3","2015"
"33","SRI MOOKAMBIGAI SCHOOL OF NURSING, TIRUCHIRRAPPALLI","5289","3","2015"
"33","SCHOOL OF NURSING, RAJAPALAYAM NURSES TRAINING INSTITUTE, KANYAKUMARI","5302","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT KILPAUK MEDICAL COLLEGE HOSPITAL, CHENNAI","5320","3","2015"
"28","NELLORE SCHOOL OF NURSING, VEDAYAPALEM, NELLORE","13019","3","2015"
"28","DR B S R SCHOOL OF NURSING, THYAGARAYANAGARA, NELLORE","13024","3","2015"
"28","MALYADRI SCHOOL OF NURSING, A.P.H.B. COLONY, NELLORE","13026","3","2015"
"28","D G R SCHOOL OF NURSING, HARANATHPURAM, NELLORE","13029","3","2015"
"28","SAI BHARGAVI SCHOOL OF NURSING, NELLORE","13032","3","2015"
"28","GOVERNMENT GENERAL HOSPITAL, GUNTUR","13033","3","2015"
"28","E B HOSPITAL & SCHOOL OF NURSING, NIDUBROLU, GUNTUR","13041","3","2015"
"28","FLORENCE NIGHTINGALE SCHOOL OF NURSING, DEVI CHOWK, GUNTUR","13042","3","2015"
"28","SUSEELA SCHOOL OF NURSING, BAPATLA, GUNTUR","13043","3","2015"
"28","SRAVYA SCHOOL OF NURSING, PONNUR, GUNTUR","13044","3","2015"
"28","A SOCIETY FOR MOTHER CARE SCHOOL OF NURSING, SHYAMALA NAGAR, GUNTUR","13046","3","2015"
"28","P N C AND K R SON, NARASARAOPET, GUNTUR","13047","3","2015"
"28","SAI NIGHTINGALE SCHOOL OF NURSING, MACHERLA, GUNTUR","13048","3","2015"
"28","SOUTHEN INSTITUTE OF MEDICAL SCIENCES SCHOOL OF NURSING, GATTUPALLINAGAR, GUNTUR","13049","3","2015"
"28","M P R MEMORIAL SCHOOL OF NURSING, NADIKUDI, GUNTUR","13050","3","2015"
"28","ASWINI SCHOOL OF NURSING, MANGALAGIRI ROAD, GUNTUR","13051","3","2015"
"28","DR PAULRAJ SCHOOL OF NURSING, NANDULPET, GUNTUR","13052","3","2015"
"28","KATURI SCHOOL OF NURSING, KATURI NAGAR, GUNTUR","13055","3","2015"
"28","NRI SCHOOL OF NURSING, MANGLAGIRI MANDAL, GUNTUR","13056","3","2015"
"28","MADHURI SCHOOL OF NURSING, SHYAMALANAGAR, GUNTUR","13057","3","2015"
"28","AMG SATYAVEDAM SCHOOL OF NURSING, CHILAKALURIPET, GUNTUR","13059","3","2015"
"28","EMMI SCHOOL OF NURSING, PHIRANGIPURAM, GUNTUR","13060","3","2015"
"28","SRI RAMA BHADRA SCHOOL OF NURSING, BAPATLA, GUNTUR","13061","3","2015"
"28","KRISHNAVENI SCHOOL OF NURSING, NARASARAOPET, GUNTUR","13062","3","2015"
"28","COLLEGE OF MEDICAL TECHNOLOGY, LAWYERPET, PRAKASAM","13063","3","2015"
"28","CHAITANYA SCHOOL OF NURSING, RAMNAGAR, PRAKASAM","13064","3","2015"
"28","SRI VENKATA RAMANA SCHOOL OF NURSING, RAMNAGAR, PRAKASAM","13068","3","2015"
"28","ALURI SCHOOL OF NURSING, NEAR R.T.C. BUS STAND, PRAKASAM","13070","3","2015"
"28","KONDRAGUNTA SCHOOL OF NURSING, KALIDASVARI VEEDHI, PRAKASAM","13073","3","2015"
"28","DR SAMUEL GEORGE INSTITUTE OF PARA MEDICAL SCIENCES SCHOOL OF NURSING, MARKAPUR, PRAKASAM","13074","3","2015"
"28","OXFORD SCHOOL OF NURSING, CHIRALA, PRAKASAM","13075","3","2015"
"28","ADDANKI PRABHUDAS AND SUJANAMMA MEMORIAL SCHOOL OF NURSING, OGMOJI CAMPUS, 31-1-35 AM TRUNK ROAD, PRAKASAM","13076","3","2015"
"28","BELLAMKONDA SUDHA SCHOOL OF NURSING, GIDDALUR, PRAKASAM","13079","3","2015"
"28","BELLAMKONDA SUDHA SCHOOL OF NURSING, CUMBUM, PRAKASAM","13080","3","2015"
"28","ASHAM SCHOOL OF NURSING, MARKAPUR, PRAKASAM","13081","3","2015"
"28","RIMS SCHOOL OF NURSING, ONGOLE, PRAKASAM","13082","3","2015"
"28","RAMYASAI SCHOOL OF NURSING, GUNTAKAL, ANANTHAPUR","13083","3","2015"
"28","DR B V SYAMALA RATNAM MEDICAL AND PARA MEDICAL CHARITY TRUST, HINDUPUR, ANANTHAPUR","13088","3","2015"
"28","SRI ADISIVA SADGURU ALLI SAHEB SIVARYULE SCHOOL OF NURSING, GUNTAKAL, ANANTHAPUR","13090","3","2015"
"28","SRI SAPTHA JYOTHI SCHOOL OF NURSING, GUNTAKAL, ANANTHAPUR","13091","3","2015"
"28","LAKSHMI VENKATESWARA S O N BALAJI NAGAR, HINDUPUR, ANANTHAPUR","13094","3","2015"
"28","GOVERNMENT HEAD QRS HOSPITAL, ANANTHAPUR","13096","3","2015"
"28","KPK SCHOOL OF NURSING, ANANTHAPUR","13098","3","2015"
"28","FAITH SCHOOL OF NURSING, ANANTHAPUR","13099","3","2015"
"28","VANI SCHOOL OF NURSING, CO-OPERATIVE COLONY, CUDDAPAH","13100","3","2015"
"28","PADMAVATHI SCHOOL OF NURSING, CHUMMUNIAPAT, CUDDAPAH","13101","3","2015"
"28","MOTHER THERESA SCHOOL OF NURSING, NEAR PRATAP PUBLIC SCHOOL, CUDDAPAH","13102","3","2015"
"28","FATIMA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13108","3","2015"
"28","GOWTHAMI SCHOOL OF NURSING, KADAPA, CUDDAPAH","13110","3","2015"
"28","PRIYANKA SCHOOL OF NURSING, RAJAMPET, CUDDAPAH","13111","3","2015"
"28","VARALAXMI SCHOOL OF NURSING, KADAPA, CUDDAPAH","13112","3","2015"
"28","SAI KRUPA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13113","3","2015"
"28","J D SCHOOL OF NURSING, KADAPA, CUDDAPAH","13114","3","2015"
"28","VIJAYA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13115","3","2015"
"28","MOTHER THERESA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13116","3","2015"
"28","ADITYA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13117","3","2015"
"28","MSR SCHOOL OF NURSING, KADAPA, CUDDAPAH","13118","3","2015"
"28","SRI SADHANA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13119","3","2015"
"28","SONIYA SCHOOL OF NURSING, KADAPA, CUDDAPAH","13120","3","2015"
"28","AYYAVARU REDDY MEMORIAL SCHOOL OF NURSING, KADAPA, CUDDAPAH","13121","3","2015"
"28","RATNA SCHOOL OF NURSING, COMPLEX, NH-7, KURNOOL","13129","3","2015"
"28","SRI LAKSHMI SCHOOL OF NURSING, KURNOOL","13132","3","2015"
"28","NATIONAL SCHOOL OF NURSING, KURNOOL","13133","3","2015"
"28","M L L HOSPITAL & SCHOOL OF NURSING, MADANAPALLI, CHITTOOR","13136","3","2015"
"28","SRI VINAYAKA SCHOOL OF NURSING, TIRUCHANUR, CHITTOOR","13140","3","2015"
"28","APARNA SCHOOL OF NURSING, PADMAVATHI NAGAR, CHITTOOR","13141","3","2015"
"28","ENLIGHT SCHOOL OF NURSING, K.B. LAYOUT, CHITTOOR","13142","3","2015"
"28","CIPAI GOVINADA REDDY SCHOOL OF NURSING, RAMACHARANDAS, CHITTOOR","13146","3","2015"
"28","SAMRAKSHANA SCHOOL OF NURSING, CHILAKALVAR KANDRIGA, CHITTOOR","13147","3","2015"
"28","GOVERNMENT HEAD QRS HOSPITAL, CHITTOOR","13149","3","2015"
"28","RASS SCHOOL OF NURSING, OLD HUZUR OFFICE BUILDING, CHITTOOR","13151","3","2015"
"28","SRI KRISHNA CHAITANYA SCHOOL OF NURSING, PRASANTHNAGAR, CHITTOOR","13152","3","2015"
"28","PARTHA SCHOOL OF NURSING, PARTHA CHARITABLE SOCIETY, CHITTOOR","13153","3","2015"
"28","VIJAYA SCHOOL OF NURSING, GREAMSPET, CHITTOOR","13154","3","2015"
"28","VEDHA SCHOOL OF NURSING, L.S. NAGAR, CHITTOOR","13155","3","2015"
"28","BLESS SCHOOL OF NURSING, PADMAVATHI COLONY, CHITTOOR","13157","3","2015"
"28","APEX INSTITUTE OF MEDICAL SCIENCES SCHOOL OF NURSING, CHITTOOR","13158","3","2015"
"28","DEEPIKA SCHOOL OF NURSING, TIRUPATHI, CHITTOOR","13159","3","2015"
"28","SRI VIKAS SCHOOL OF NURSING, TIRUPATHI, CHITTOOR","13160","3","2015"
"28","SRI PADMAVATHI, SCHOOL OF NURSING, NARAYANAVARAM, CHITTOOR","13161","3","2015"
"28","RVS SCHOOL OF NURSING, CHITTOOR","13162","3","2015"
"28","G K REDDY SCHOOL OF NURSING, CHITTOOR","13163","3","2015"
"28","SRI PADMAVATHI MAHILA VIDHYALAYA SCHOOL OF NURSING, CHITTOOR","13164","3","2015"
"28","TIRUPATHI SCHOOL OF NURSING, CHITTOOR","13165","3","2015"
"28","SANTOSH SCHOOL OF NURSING, VIDYANAGAR, KARIMNAGAR","13187","3","2015"
"36","GOVERNMENT HEAD QRS HOSPITAL, KHAMMAM","13177","3","2015"
"36","JAYA SCHOOL OF NURSING, HANAMKONDA, WARANGAL","13166","3","2015"
"36","KINNERA SCHOOL OF NURSING, GUTTALA BAZAR, KHAMMAM","13186","3","2015"
"36","LIFE LINE SCHOOL OF NURSING, HANUMAKONDA, WARANGAL","13172","3","2015"
"36","MAMATHA SCHOOL OF NURSING, ROTARY NAGAR, KHAMMAM","13179","3","2015"
"36","MARUTHI PARA MEDICAL ACADEMY SCHOOL OF NURSING, BHADRACHALAM, KHAMMAM","13185","3","2015"
"36","M G M HOSPITAL, , WARANGAL","13168","3","2015"
"36","PRIYADARSHINI SCHOOL OF NURSING, KOTHAGUDEM, KHAMMAM","13183","3","2015"
"36","ROHINI SCHOOL OF NURSING, SUBEDARI, WARANGAL","13167","3","2015"
"36","SINGARENI COLLERIES HOSPITAL, KOTHAGUDEM, KHAMMAM","13178","3","2015"
"36","SRI RAMA SCHOOL OF NURSING, TORRUR, WARANGAL","13176","3","2015"
"36","ST ANNS HOSPITAL & SCHOOL OF NURSING, KAZIPET, WARANGAL","13169","3","2015"
"28","PRATHIMA SCHOOL OF NURSING, NANGONOR ROAD, KARIMNAGAR","13188","3","2015"
"28","SRM INSTITUTE OF MEDICAL SCIENCES & TECHNOLOGY SCHOOL OF NURSING, RAMNAGAR, KARIMNAGAR","13189","3","2015"
"28","SIVANI SCHOOL OF NURSING, SAWARAN STREET, KARIMNAGAR","13191","3","2015"
"28","VENKATESHWARA SCHOOL OF NURSING, KARIMNAGAR","13193","3","2015"
"28","GEERVANI SCHOOL OF NURSING, SRIPURAM COLONY, HYDERABAD","13222","3","2015"
"28","MEGACITY SCHOOL OF NURSING, HYDERABAD","13277","3","2015"
"36","ADITYA SON, BARKATPURA, HYDERABAD","13221","3","2015"
"36","ANDHRA MAHILA SABHA SCHOOL OF NURSING, VIDYANAGAR, HYDERABAD","13208","3","2015"
"36","APOLLO HOSPITAL & SCHOOL OF NURSING, JUBILEE HILLS, HYDERABAD","13207","3","2015"
"36","ARCHANA SCHOOL OF NURSING, BANJARA HILLS, HYDERABAD","13212","3","2015"
"36","B B R SCHOOL OF NURSING, BALANAGAR, HYDERABAD","13219","3","2015"
"36","BHAGAWAN MAHAVIR SCHOOL OF NURSING, A.C. GUARDS, HYDERABAD","13229","3","2015"
"36","BHAGYANAGAR SCHOOL OF NURSING, RANGA REDDY, HYDERABAD","13236","3","2015"
"36","BIJLI SCHOOL OF NURSING, HYDERABAD","13240","3","2015"
"36","CARE SCHOOL OF NURSING, MOJAMJAHI MARKET, HYDERABAD","13215","3","2015"
"36","CHRISTINA SCHOOL OF NURSING, KEESARA, HYDERABAD","13263","3","2015"
"36","FERNANDEZ SCHOOL OF NURSING, AHMEDGUDA, HYDERABAD","13233","3","2015"
"36","GANDHI HOSPITAL SCHOOL OF NURSING, MUSHEERABAD, HYDERABAD","13213","3","2015"
"36","GLOBAL SCHOOL OF NURSING, JUBLLIE HILLS, HYDERABAD","13217","3","2015"
"36","GOVERNMENT GENERAL HOSPITAL, KARIMNAGAR","13194","3","2015"
"36","GOVERNMENT HEAD QRS HOSPITAL, BODHAN, NIZAMABAD","13296","3","2015"
"36","GOVERNMENT HEAD QRTS, , NIZAMABAD","13300","3","2015"
"36","GRACE SCHOOL OF NURSING, WANAPARTHI, MAHABOOBNAGAR","13285","3","2015"
"36","GURUNANAK SCHOOL OF NURSING, KOTHAPET, HYDERABAD","13243","3","2015"
"36","HEALING TOUCH SCHOOL OF NURSING, SECUNDERABAD, HYDERABAD","13231","3","2015"
"36","HOLY CROSS SCHOOL OF NURSING, RAMACHANDRAPURAM, MEDAK","13287","3","2015"
"36","HOLY FATIMA SCHOOL OF NURSING, MURADNAGAR, HYDERABAD","13224","3","2015"
"36","IMAGE SCHOOL OF NURSING, RAMACHANDRAPURAM, MEDAK","13292","3","2015"
"36","JASWANTH SCHOOL OF NURSING, KOTHAPET, HYDERABAD","13247","3","2015"
"36","JAYA SCHOOL OF NURSING, ALEXANDER ROAD, HYDERABAD","13223","3","2015"
"36","JAYA SCHOOL OF NURSING, RAGHAVA RATNA TOWERS, HYDERABAD","13204","3","2015"
"36","J J SCHOOL OF NURSING, BOINPALLI, HYDERABAD","13225","3","2015"
"36","J S M SCHOOL OF NURSING, KALYAN NAGAR, HYDERABAD","13200","3","2015"
"36","JYOTHI SCHOOL OF NURSING, HYDERABAD","13278","3","2015"
"36","KAMINENI SCHOOL OF NURSING, L.B. NAGAR, HYDERABAD","13245","3","2015"
"36","KARUNA SCHOOL OF NURSING, HAYATNAGAR, HYDERABAD","13272","3","2015"
"36","KASTURI SCHOOL OF NURSING, DILSUKNAGAR, HYDERABAD","13244","3","2015"
"36","KIMS SCHOOL OF NURSING, MINISTERS ROAD, HYDERABAD","13235","3","2015"
"36","LAKSHIM SCHOOL OF NURSING, SOMAJIGUDA, HYDERABAD","13218","3","2015"
"36","LAXMI SRINIVASA SCHOOL OF NURSING, ECIL, HYDERABAD","13274","3","2015"
"36","LAXMI SRINIVASA SCHOOL OF NURSING, KEESARA MANDAL, HYDERABAD","13264","3","2015"
"36","MAMATHA SCHOOL OF NURSING, VANSATHALIPURAM, HYDERABAD","13252","3","2015"
"36","MANGAMMA MEMORIAL SCHOOL OF NURSING, HYDERABAD","13238","3","2015"
"36","MARIYAMMA SCHOOL OF NURSING, VANASTHALIPURAM, HYDERABAD","13271","3","2015"
"36","MEDICITI SCHOOL OF NURSING, GHANPUR, HYDERABAD","13251","3","2015"
"36","MOTHER KRISHNA BAI SCHOOL OF NURSING, MUSHEERABAD, HYDERABAD","13206","3","2015"
"36","MYTHRI SCHOOL OF NURSING, AMEERPET, HYDERABAD","13220","3","2015"
"36","NAGARJUNA SCHOOL OF NURSING, NIRMAL, ADILABAD","13198","3","2015"
"36","NIGHTINGALE SCHOOL OF NURSING, MEHIDIPATNAM, HYDERABAD","13210","3","2015"
"36","NIMSHI SCHOOL OF NURSING, VANASTHALIPURAM, HYDERABAD","13279","3","2015"
"36","NIMS SCHOOL OF NURSING, PANJAGUTTA, HYDERABAD","13203","3","2015"
"36","NOBLE SCHOOL OF NURSING, KAMALANAGAR, HYDERABAD","13273","3","2015"
"36","OSMANIA GENERAL HOSPITAL, , HYDERABAD","13209","3","2015"
"36","OWAISI SCHOOL OF NURSING, KANCHANBAGH, HYDERABAD","13211","3","2015"
"36","OXFORD SCHOOL OF NURSING, CHANDRAYANAGUTTA, HYDERABAD","13234","3","2015"
