"institution_id","standalone_institution_name","state_name","state_body_type","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"10118","ST. MONICA JR. COLLEGE OF EDUCATION AHMADNAGAR","Maharashtra","Teacher Training","Diploma","Diploma-Diploma","Education","Education","D.El.Ed.","General","2","Christians","1","1","0","0","0","0","2","2","3","3"
"10118","ST. MONICA JR. COLLEGE OF EDUCATION AHMADNAGAR","Maharashtra","Teacher Training","Diploma","Diploma-Diploma","Education","Education","D.El.Ed.","General","1","Jains","4","4","0","0","0","0","0","0","4","4"
"10118","ST. MONICA JR. COLLEGE OF EDUCATION AHMADNAGAR","Maharashtra","Teacher Training","Diploma","Diploma-Diploma","Education","Education","D.El.Ed.","General","1","Christians","5","5","0","0","0","0","1","1","6","6"
"9438","KASTURBAI COLLEGE OF EDUCATION ASHOK CHOWK SOLAPUR","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","Self Financing","2","Jains","2","1","0","0","0","0","0","0","2","1"
"9438","KASTURBAI COLLEGE OF EDUCATION ASHOK CHOWK SOLAPUR","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","Self Financing","1","Jains","2","1","0","0","0","0","0","0","2","1"
"7501","DISTRICT INSTITUTE OF EDUCATION AND TRAINING PATIALA","Punjab","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Educaton","General","2","Sikhs","88","64","73","46","0","0","11","10","172","120"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Ae&I","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Ae&I","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Ae&I","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","IT","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Christians","2","0","0","0","0","0","0","0","2","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical","General","1","Christians","2","0","0","0","0","0","0","0","2","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Comp.Sc&Engg.","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","automobile","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","automobile","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","automobile","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","E&TC","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"2287","BHUBANANANDA ODISHA SCHOOL OF ENGINEERING","Odisha","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"7493","DISTRICT INSTITUTE OF EDUCATION AND TRAINING FEROZEPUR","Punjab","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","education","General","2","Sikhs","17","8","12","2","0","0","10","6","39","16"
"7493","DISTRICT INSTITUTE OF EDUCATION AND TRAINING FEROZEPUR","Punjab","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","education","General","1","Sikhs","9","5","21","15","0","0","4","1","34","21"
"4113","M E S INSTITUTE OF NURSING UTTAR KANNADA","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","4","Christians","0","0","0","0","0","0","1","1","1","1"
"4113","M E S INSTITUTE OF NURSING UTTAR KANNADA","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","2","Christians","0","0","0","0","0","0","4","4","4","4"
"4113","M E S INSTITUTE OF NURSING UTTAR KANNADA","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","1","Christians","0","0","0","0","0","0","3","3","3","3"
"7499","DISTRICT INSTITUTE OF EDUCATION AND TRAINING MUKTSAR","Punjab","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","ALL","General","2","Sikhs","27","22","23","12","0","0","8","8","58","42"
"7499","DISTRICT INSTITUTE OF EDUCATION AND TRAINING MUKTSAR","Punjab","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","ALL","General","1","Sikhs","22","16","24","18","0","0","13","9","59","43"
"1287","GOVERNMENT RESIDENTIAL WOMEN`S POLYTECHNIC SHIMOGA","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Commerce","Commerce","COMMERCIAL PRACTICE (ENGLISH & KANNADA)","General","1","Christians","1","1","0","0","0","0","0","0","1","1"
"1287","GOVERNMENT RESIDENTIAL WOMEN`S POLYTECHNIC SHIMOGA","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication Engg.,","General","2","Christians","3","3","0","0","0","0","0","0","3","3"
"1322","K C T POLYTECHNIC GULBARGA","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL","General","1","Buddhists","1","0","0","0","0","0","0","0","1","0"
"7900","GOVERNMENT TEACHER TRAINING INSTITUTE FOR BOYS JOHILPATTI VIRUDHUNAGAR","Tamil Nadu","Teacher Training","Diploma","Diploma-Diploma","Education","Education","EDUCATION","General","2","Christians","0","0","0","0","0","0","2","2","2","2"
"7900","GOVERNMENT TEACHER TRAINING INSTITUTE FOR BOYS JOHILPATTI VIRUDHUNAGAR","Tamil Nadu","Teacher Training","Diploma","Diploma-Diploma","Education","Education","EDUCATION","General","1","Christians","0","0","0","0","0","0","2","2","2","2"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Diploma","Self Financing","3","Sikhs","0","0","1","0","0","0","0","0","1","0"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Diploma","Self Financing","3","Sikhs","0","0","0","0","0","0","1","0","1","0"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Diploma","Self Financing","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Diploma","Self Financing","3","Sikhs","1","0","0","0","0","0","0","0","1","0"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Diploma","Self Financing","3","Christians","1","0","0","0","0","0","0","0","1","0"
"3423","BLUE MOUNTAINS COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","Uttrakhand","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Diploma","Self Financing","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"15007","Mahatma Junior College of Education","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","1","Sikhs","2","2","0","0","0","0","0","0","2","2"
"15007","Mahatma Junior College of Education","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","1","Christians","15","15","0","0","0","0","0","0","15","15"
"15007","Mahatma Junior College of Education","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","1","Buddhists","0","0","4","4","0","0","0","0","4","4"
"15007","Mahatma Junior College of Education","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","2","Buddhists","0","0","2","2","0","0","0","0","2","2"
"15007","Mahatma Junior College of Education","Maharashtra","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","2","Christians","12","12","0","0","0","0","0","0","12","12"
"15074","Government Polytechnic College Baramulla","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","architecture assistantship engineering","General","2","Sikhs","1","1","0","0","0","0","0","0","1","1"
"15074","Government Polytechnic College Baramulla","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","electrical engineering","General","2","Sikhs","3","0","0","0","0","0","0","0","3","0"
"15074","Government Polytechnic College Baramulla","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","electrical engineering","General","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architectural Assistanship","General","3","Sikhs","3","0","8","1","0","0","4","0","15","1"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architectural Assistanship","General","2","Sikhs","4","0","9","2","0","0","4","1","17","3"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architectural Assistanship","General","1","Sikhs","3","2","1","0","0","0","2","0","6","2"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engg","General","3","Sikhs","16","0","19","0","0","0","8","1","43","1"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engg","General","2","Sikhs","19","0","15","1","0","0","6","0","40","1"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engg","General","1","Sikhs","8","0","15","0","0","0","6","0","29","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Production & Instrumentation Engineering","General","3","Sikhs","8","0","2","0","0","0","1","0","11","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Production & Instrumentation Engineering","General","2","Sikhs","2","0","4","0","0","0","1","0","7","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Production & Instrumentation Engineering","General","1","Sikhs","0","0","1","0","0","0","1","0","2","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","3","Sikhs","9","0","5","0","0","0","7","0","21","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","2","Sikhs","9","0","8","0","0","0","4","0","21","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","1","Sikhs","9","0","5","0","0","0","6","0","20","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication","General","3","Sikhs","4","1","14","3","0","0","4","1","22","5"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication","General","2","Sikhs","10","1","2","0","0","0","2","2","14","3"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics & Communication","General","1","Sikhs","1","0","11","11","0","0","1","1","13","12"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","3","Sikhs","7","5","21","16","0","0","8","2","36","23"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","2","Sikhs","8","5","13","7","0","0","6","1","27","13"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","1","Sikhs","8","3","10","7","0","0","5","2","23","12"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","3","Sikhs","5","0","6","0","0","0","7","0","18","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","2","Sikhs","8","0","3","0","0","0","2","0","13","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","1","Sikhs","5","0","7","0","0","0","6","0","18","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","Information Technology","General","3","Sikhs","4","2","11","7","0","0","1","0","16","9"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","Information Technology","General","2","Sikhs","2","0","0","0","0","0","0","0","2","0"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Medical Science","Other Medical Science","Pharmacy","General","2","Sikhs","5","0","2","0","0","0","3","1","10","1"
"2437","GOVERNMENT POLYTECHNIC, BATHINDA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Medical Science","Other Medical Science","Pharmacy","General","1","Sikhs","7","0","3","0","0","0","3","1","13","1"
"1234","GOVERNMENT POLYTECHNIC BAILURU UDUPI DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVILl","General","3","Christians","0","0","0","0","0","0","3","0","3","0"
"1234","GOVERNMENT POLYTECHNIC BAILURU UDUPI DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVILl","General","2","Christians","0","0","0","0","0","0","7","1","7","1"
