,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship,ranking_factor,PTR ratio
18104,10769,Hisar,6,164,2,"F.G.M. Government  College, Adampur",182277,28.235640000000004,76.23543000000001,1,61.0,9
18105,40205,Bangalore,29,240,2,Krishnadevarayan College of Dental Sciences,182278,,,1,17.0,11
18106,22212,Bathinda,3,383,3,"SSD Girls College, Bathinda",182280,30.210990000000002,74.94547,1,10.0,9
18107,41054,Coimbatore,33,447,4,Dr.N.G.P. Arts and Science College,182281,11.06001,77.03001,1,100.0,9
18108,49061,0,33,481,2,"VADAMALAYAN INSTITUTE OF MEDICAL AND ALLIED HEALTH SCIENCES (Inst. Code - 444), MADURAI",182284,9.943058800000001,78.13011879999999,0,17.0,11
18109,8663,Bijapur,29,229,1,"Secab's ARS Inamdar Arts, Science & Commerce college for women Bijapur",182285,16.820001,75.72000099999998,1,16.0,11
18110,52511,HUZURABAD,36,32,0,PRATHIBHA DEGREE COLLEGE,182286,,,0,16.0,9
18111,46111,GHAZIABAD-201206,9,549,8,"KRISHNA INSTITUTE OF ENGINEERING AND TECHNOLOGY, GHAZIABAD",182288,28.771110999999998,77.51111,1,389.0,9
18112,33478,jabalpur,23,289,0,"Navyug Arts & Commerce College, Near Civil Line Thana, Jabalpur",182289,23.155793,79.973201,1,12.0,9
18113,21231,Bangalore - 560072,29,215,2,"KLE Society's Degree College, 2nd Stage, 3rd Block, Next to BDA Complex, Nagarabhavi, Bangalore-560 072. (9-10)",182290,,,1,17.0,9
18114,37205,PANDHARPUR,27,327,4,SINHAGAD  INSTITUTE OF COMPUTER SCIENCES KORTI TAL PANDHARPUR   DIST-SOLAPUR,182282,14.23625,86.32115,1,19.0,10
18115,37070,Coimbatore,33,439,2,Kalaignar Karunanidhi Institute of Technology,182322,10.9999733,77.0848661,1,17.0,9
18116,9020,Nandurbar,27,320,0,"220029-TES'S ARTS,COMMERCE & SCIENCE MAHILA MAHAVIDYALAYA, NANDURBAR.",182291,6.00001,68.00001,1,6.0,10
18117,25064,TIRUCHIRAPPALLI,33,439,2,M.A.M. B. School(New),182292,10.481800999999999,78.417001,1,17.0,11
18118,14619,Vellore,33,483,0,C.S. College of Education,182295,12.50807,78.570175,0,15.0,9
18119,11314,Sunder Nagar,2,183,1,"Govt. Sanskrit College, Purana Bazaar, Sundernagar, Distt Mandi",182296,31.530001000000002,76.88000100000001,1,9.0,10
18120,46130,GHAZIABAD-201206,9,549,2,"KIET SCHOOL OF PHARMACY, GHAZIABAD",182297,28.77777,77.55554999999998,1,17.0,11
18121,20877,Bangalore North,29,215,0,"Vivekananda Degree College for Women, No.22, Srikanteswaranagar, Mahalakshmi Layout, Bangalore 96.",182298,,,1,12.0,11
18122,29377,Chandigarh,4,78,6,"M.C.M.D.A.V.College For Women, Sector 36 A",182299,,,1,21.0,9
18123,27279,Hanamkonda,36,19,2,"Chaitanya Degree College, Kishanpura, Hanamkonda 506 001 (Autonomous)",182300,18.05252,79.333634,1,14.0,9
18124,35998,BHOPAL,23,287,2,"""Bhabha Engineering Research Institute, Hoshangabad Road, Near Misrod, Bhopal-462026""",182301,23.28889,77.79972,0,17.0,11
18125,36177,Ujjain,23,287,0,"Ujjain Institute of Pharmaceutical Sciences, Chandesara Village, Dewas Road, Ujjain",182302,23.18281,75.77720999999998,1,59.0,11
18126,10288,KAPURTHALA,3,382,2,"Anand College of Engg. and Management, Sultnpur",182303,31.331223699999995,75.34372330000001,1,17.0,9
18127,9477,Cherthala,32,253,3,K.V.M. College of Engineering and Information Technology,182306,9.678702000000001,76.35852599999998,1,115.0,9
18128,16104,MAU,9,550,0,"Lakshmi Narayan Mahavidyalaya, Kushmaur, Pakhaipur, Mau",182307,25.898592,83.4936905,0,15.0,11
18129,41636,YEOLA,27,323,2,"Jagdamba Education Societys S.N.D.College of Education, Babhulgaon Tal. Yeola, Dist. Nashik 423401",160873,,,1,17.0,11
18130,53481,Ellenabad,6,160,0,"C.R.D.A.V. Girls College, Ellenabad",182308,29.459575,74.656166,0,27.0,9
18131,14630,Tenkasi,33,483,0,U.S.P.College of Education,182310,8.23001,69.23001,1,15.0,11
18132,52206,Jhansi,9,502,7,"M.L.B.Medical College, Jhansi",182312,,,0,25.0,10
18133,18144,Sattenapalli (M),28,15,0,"Loyola Institute of Technology and Management, Loyola Nagar, Dhulipalla (Village), Sattenapalli (Mandal),  PIN-522412(CC-A4)",182315,16.251735,80.04426,1,15.0,11
18134,36572,Madurai,33,463,0,MANGAYARKARASI ARTS & SCIENCE COLLEGE FOR WOMEN,182316,7.0000100000000005,75.25672,1,14.0,10
18135,1329,Puttur,29,249,2,"Vivekananda College of Engg. & Tech., PUTTUR",182318,12.770000999999999,75.180001,1,17.0,10
18136,33777,Mumbai,27,318,2,Shri Vile Parle Kelavani Mandals  Dwarkadas J. Sanghvi College of Engineering Plot No U-15 J V P D  Scheme Gulmohar Road Vile Parle (West) Mumbai  400 056,182319,19.11111,77.11110999999998,0,17.0,11
18137,40499,BANGALORE,29,240,2,Kempegowda Institute of Medical Sciences,182320,,,1,17.0,11
18138,39514,Talcher,21,366,2,"Talcher College, Talcher,Angul",182321,20.310001,84.150001,1,9.0,9
18139,29403,DASUYA,3,78,1,"J.C.D.A.V.College, Dasuya",182325,31.835568,75.6906241,1,108.0,9
18140,48151,NALGONDA,36,17,0,Netaji School of Business Management ,182326,17.183001,78.45054,1,15.0,10
18141,50924,Saharanpur,9,506,0,SATGURU INSTITUTE OF EDUCATION AND TECHNOLOGY,182327,,,0,27.0,9
18142,53512,CHANDPUR,9,525,0,AASRA COLLEGE KARANPUR CHANDPUR BIJNOR,182329,,,0,12.0,9
18143,12245,ALLAHABAD,9,505,0,"DIVYABHA GIRLS DEGREE COLLEGE, BAJPAI BHAWAN, ALLAPUR,",182330,,,0,8.0,10
18144,17145,,18,52,2,M.C. College,182332,,,1,14.0,10
18145,53605,Jaipur,8,422,0,"ST. XAVIERS COLLEGE, NEVTA ",182333,26.805271,75.679388,0,29.0,11
18146,14667,Thiruvallur,33,483,0,T.V.M. College of Education,182335,,,1,15.0,11
18147,44026,Udgir,27,312,0,"College of Fishery Sciences, Udgir",182338,18.377129999999998,77.149955,1,32.0,11
18148,35025,Bodhan,36,40,0,"Sri Venkateshwara Degree College, Bodhan (5051)",182342,18.24563,68.124563,1,12.0,11
18149,14744,ERODE,33,483,2,Nandha College of Education,182345,11.296514,77.620924,1,34.0,10
18150,30071,RAYAGADA,21,351,4,"Gandhi Institute of Advanced Computer and Research (GIACR), Rayagada (Formerly  IACR, Rayagada)",182346,19.1845001,83.39470009999998,0,194.0,10
18151,41460,nashik,27,323,0,"Gokhale Edcuation Societys H.P.T.Arts & R.Y.K.Science College, Vidyanagar, Nashik 422005",182348,20.020020000000002,73.50123,1,15.0,11
18152,14601,,33,483,1,Auxilium College of Education for Women,182349,,,1,16.0,10
18153,11386,SUNDER NAGAR,2,598,2,"Dreamz College of Pharmacy, Khirla, PO Mera Masit, Tehsil Sundernager, Distt mandi",182353,31.563339000000003,76.865367,0,53.0,9
18154,51118,LUCKNOW,9,524,2,"I T M, B K T, LUCKNOW",182354,26.491501,80.542401,0,17.0,10
18155,35247,BHOPAL,23,269,2,"Bhabha College of Education, Bhopal",182355,23.26999,77.61610999999999,0,17.0,9
18156,30772,YAMUNANAGAR,6,174,2,Dr. Jai Parkash Sharma College of Nursing Yamunanagar,182356,23.250001,68.250001,1,17.0,11
18157,14659,Nagercoil,33,483,0,Bishop Agniswamy College of Education,182359,8.123625,77.31718399999998,1,24.0,10
18158,42404,Sultanpur,9,510,1,"KAMLA NEHRU INSTITUTE OF MANAGEMENT & TECHNOLOGY, SULTANPUR",182360,26.30207,82.10061999999999,1,49.0,11
18159,38862,palsana,8,785,0,"Sanskar Balika Mahavi., Sikar",182361,21.082074,72.96535199999998,0,12.0,9
18160,29473,Rewa,23,274,3,"College of Agriculture , Rewa",180092,24.53001,81.30001,1,18.0,9
18161,49216,Goindwal Sahib,3,371,1,"INSTITUTE OF NURSING, UNIVERSITY REGIONAL CENTRE, SRI GOINDWAL SAHIB",182364,,,1,36.0,9
18162,26442,DONKAMUKAM,18,50,0,Kapili College,182367,,,0,7.0,11
18163,14579,THIRUCHIRAPALLI,33,483,0,Holy Cross College of Education,182368,10.8256326,78.691281,1,12.0,11
18164,53658,Amritsar,3,382,1,Baba Kuma Singh Ji Degree College,182369,,,0,108.0,9
18165,45655,VELLORE,33,481,3,"CHRISTIAN MEDICAL COLLEGE AND HOSPITAL, COLLEGE OF NURSING (Inst. Code - 033), VELLORE",182371,12.56001,79.80001,0,18.0,11
18166,51019,ANAPARTHI,28,6,0,G B R DEGREE COLLEGE MBA,182372,16.939501,81.95324000000001,0,15.0,10
18167,32836,Janakpuri,7,99,0,Institute of Innovation in Technology & Management,182375,28.610656,77.101591,1,11.0,11
18168,35102,Bhopal,23,269,1,"Technocrat Institute of Technology, 24, Anand Nagar, Bhopal",182376,23.11111,77.11110999999998,1,46.0,10
18169,51017,Anaparthi,28,6,0,G B R DEGREE COLLEGE PG COURSES MCA,182378,16.939501,81.95324000000001,0,15.0,11
18170,14542,Thuraiyur- 621206,33,483,2,Idhayaam College of Education,182379,11.104175999999999,78.565252,1,17.0,10
18171,37065,PERUNDURAI,33,439,9,Kongu Engineering College,182380,11.260010000000001,77.60000999999998,1,105.0,11
18172,21726,DHAMTARI,22,93,0,Geneshis College of Higher Education Sihawa Road,182381,,,1,11.0,9
18173,51688,PATNA,10,69,0,SISODIA INSTITUTE OF MANAGEMENT AND TECHNOLOGY,182382,25.60001,85.10000999999998,0,29.0,11
18174,22286,sardulgarh,3,383,0,S. Balraj Singh Bhundarh Memorial university College Sadulgarh,182383,,,1,10.0,9
18175,14508,Villupuram District.,33,483,1,Kasturiba Gandhi Jal (Spain) College of Education for Women,182384,11.570001,79.320001,1,11.0,11
18176,5815,Panchmahal,24,136,0,Shri Muktajivan Swamibapa Kelvani Mandal Sanchalit Arts College,182386,30.25675,70.25672,1,8.0,11
18177,18697,Wardha,27,332,0,Yashwant College,182389,,,1,15.0,10
18178,46915,LUCKNOW,9,549,2,"ITM INSTITUTE OF ARCHITECTURE AND TOWN PLANNING, LUCKNOW",182390,,,0,53.0,11
18179,33220,NALGONDA,36,22,0,"DVM COLLEGE OF BUSINESS MANAGEMENT, CHERLAPALLY",182391,17.0575707,79.26202940000002,1,15.0,9
18180,20657,Bengaluru,29,215,0,"Sarvodaya FGC, Near Devaiah Park, Nagappa Block, Bangalore-21",182395,,,0,7.0,10
18181,45665,VELLORE,33,481,2,"ARUN COLLEGE OF NURSING (Inst. Code - 342), VELLORE",182399,,,0,41.0,9
18182,10275,,3,382,2,Shaheed Udham Singh Engg. College,182405,30.189381,76.703281,0,17.0,10
18183,33295,MIRYALAGUDA,36,22,0,"KNM GOVT. DEGREE COLLEGE, MIRYALGUDA",182406,,,1,22.0,10
18184,35070,Kamareddy,36,40,0,"Sri Vaishnavi Women's Degree College, Kamareddy (5046)",182407,,,0,19.0,10
18185,14875,Nagapattinam - 609 307.,33,483,0,Sree Krishna College of Education,182409,11.020641800000002,79.8432128,1,12.0,10
18186,29122,Ludhiana,3,371,2,"All Saints Institute of Medical Sciences & Research, On Sidhwan Canal, P.O. Jaspal Bangar, Ludhiana",182410,,,1,13.0,10
18187,43712,Thiruvananthapuram,32,260,1,"Iqbal College, Peringammala",182412,,,1,16.0,9
18188,49098,VELLORE,33,481,0,"VELLORE INSTITUTE OF PARA MEDICALS (Inst. Code - 518), VELLORE",182413,,,0,0.0,9
18189,8964,Dhadgaon,27,320,1,"280061-ASSPM'S MAHARAJ JANARDAN POHARYA WALVI ARTS COLLEGE, DHADGAON.",182414,21.824237,74.21687299999999,1,7.0,11
18190,50919,Cherthala,32,630,2,KVM College of Pharmacy,182417,9.677247999999999,76.361235,0,14.0,9
18191,33225,,36,22,0,"PADALA DEGREE COLLEGE, THURKAPALLY",182418,,,1,12.0,10
18192,12647,kanpur nagar,9,505,0,"PRAKASH VIDYA MANDIR MAHILA MAHAVIDYALAYA, DABAULI WEST,",182419,,,0,2.0,10
18193,48869,BALASORE,21,354,2,SWAMI VIVEKANANDA COLLEGE OF MANAGEMENT,182420,21.50001,87.40201,1,14.0,10
18194,21604,METPALLY,36,32,0,"GNANODAYA DEGREE COLLEGE, NEAR COURT METPALLY",182421,17.220010000000002,78.29000999999998,1,17.0,10
18195,46078,SAMBHAL,9,549,2,"RADHA GOVIND INSTITUTE OF PHARMACY, MORADABAD-CHANDAUSI ROAD, MORADABAD",182425,24.250001,78.120001,1,17.0,9
18196,43913,Chennai,33,462,0,ST THOMAS COLLEGE OF ARTS AND SCIENCE,182427,13.076685000000001,80.197096,1,18.0,11
18197,53821,,29,219,0,C-587 CES BASAVESHWARA ARTS AND COMMERCE DEGREE COLLEGE YADGIR,182428,,,0,6.0,9
18198,47174,kota,8,420,2,"SARVODAYA COLLEGE OF PARAMEDICAL AND NURSING EDUCATION, KOTA",182429,25.92026,75.51025,0,33.0,11
18199,6412,Delhi,7,120,1,Maharaja Agrasen College,182430,28.032000099999998,77.32990001,0,28.0,11
18200,28525,Karaikudi -630 003.,33,435,0,"Ramasamy Tamil College, Karaikudi",182431,10.078095200000002,78.79436929,1,7.0,10
18201,53131,Bareta,3,383,0,Arihant College Of Education,182432,29.994997899999998,75.5931643,1,15.0,10
18202,19270,CHHATARPUR,23,271,0,Dr.Gayan Prakash Education College Chhatarpur,182437,,,1,12.0,11
18203,14839,NAGERCOIL,33,483,2,Udaya College of Education,182438,8.081756999999998,77.19233299999999,1,41.0,11
18204,21714,Pallari,22,93,0,"Govt. Breezlal Verma College, Palari",182439,,,1,8.0,10
18205,19596,Warangal,36,17,1,Jayamukhi Institute of Technological Sciences,182440,17.11111,79.11110999999998,1,237.0,9
18206,21282,Dehradun,5,566,2,Tulas Institute,182442,30.54321,70.25672,1,17.0,9
18207,25001,Nagapattinam,33,439,2,Prime College of Architecture and Planning (New),182445,,,0,17.0,10
18208,35928,Banmore,23,287,2,"Shri Ram Institute of Information Technology, A.B. Road, NH 3 Banmore, Gwalior",182446,26.203400100000003,78.6160001,1,17.0,9
18209,51893,JAMMALAMUDUGU,28,45,0,"SRINIVASA DEGREE COLLEGE, JAMMALAMADUGU",182447,,,1,15.0,11
18210,39575,RURAL,21,366,2,"B.B.Mohavidyalaya, Chandikhola,Jajpur",182448,,,1,34.0,9
18211,15846,Azamgarh,9,550,0,"Pt.Nagina Smarak Mahavidyalaya,Jokhara, Azamgarh",182449,23.25672,75.25672,0,6.0,9
18212,22239,Patiala,3,383,2,"N.I.S., Patiala",182450,30.910001,76.22000099999998,0,17.0,11
18213,47972,GHANPUR,36,19,0,"SANJANA DEGREE COLLEGE, GHANPUR",182451,23.543210000000002,75.54321,0,40.0,11
18214,45667,VELLORE,33,481,1,"ARUN COLLEGE OF PARAMEDICAL SCIENCES (Inst. Code - 498), VELLORE",182453,,,0,16.0,11
18215,13085,Parbatsar,8,408,0,"Seema Memorial B.Ed. College, Parbatsar",182455,26.885092999999998,74.764032,0,15.0,10
18216,14624,Kancheepuram,33,483,1,Mohamed Sathak Teacher Training College,182456,12.684002,79.9833433,1,36.0,10
18217,16050,Jaunpur,9,550,0,"Sw.Malti Singh Mahavidyalaya Ambarpur,Belva,Madiyahu,Jaunpur",182457,,,0,6.0,10
18218,16957,Mangalore,29,233,1,"Mangalore Academy of Professional Studies, Vyasa Nagara, Behind KPT Ground, Kadri Hill, Mangalore",182459,12.91723,74.85603,1,13.0,9
18219,29853,indore,23,270,2,"Safe Institute of Nursing College, Kanadia Road, Indore",182460,22.44131,75.58158,1,17.0,9
18220,8023,KOZHIKODE,32,251,7,"FAROOK COLLEGE, KOZHIKKODE",182461,11.189739999999999,75.85566999999999,1,22.0,10
18221,35681,SIRSI,29,230,2,"MESs M.M.Arts & Science College, Sirsi.",182462,23.250001,68.43001,1,14.0,11
18222,18352,Wardha,27,332,1,"Srikrishnadas Jaju Gramin Seva Mahavidyalaya, Pipri meghe",182463,20.780001000000002,78.600001,1,12.0,10
18223,35344,Bhopal,23,269,0,"Dayanand Arya Vedic College, Near katju Hospital, T.T. Nagar, Bhopal",182464,23.2318039,77.39847040000001,1,12.0,9
18224,27049,marthandam,33,439,1,Sivaji College of Engineering and Technology,182466,8.2333333,77.92222221999998,0,16.0,9
18225,21363,Baleshwar,21,354,1,"H.K. Mahatab College,",182467,,,1,12.0,9
18226,14517,CUDDALORE,33,483,2,Sree Arumugham Teacher Training College,182470,11.425482,78.977173,1,17.0,10
18227,7495,bori,27,328,0,"Maulana Abdul Kalam Azad College of Computer, Bori, Tq. Latur",182472,,,1,11.0,9
18228,16073,SADAT,9,550,0,Mahamandeleshvar Shribalkrishan Yati Mahavidyalaya Vindravan Ghazipur,182473,25.676482999999998,83.309177,0,6.0,9
18229,21219,Bengaluru,29,215,0,"Sarvodaya Evening College, Near Devaiah part, srirampura, Bangalore-21",182475,,,0,8.0,11
18230,11714,Pala,32,262,0,"University College of Nursing, Andoor, Marangattupally P.O., Pala, Kottayam",182477,,,1,12.0,9
18231,15880,,9,550,0,Srijan Mahavidyalaya Bhatevara Machhalishahar Jaunpur,182478,,,0,6.0,9
18232,53590,PANTHAWADA,24,138,0,SHREE TIRUPATI BALAJI ARTS  COMMERCE COLLEGE PANTHAWADA,182479,,,1,8.0,10
18233,14992,NAMAKKAL - 637 020,33,483,0,Esther College of Education,182480,11.250001,78.23601,1,15.0,10
18234,28000,Amritsar,3,376,1,"Mohan Lal Memorial Institute of Education, Mudhal, Near Verka, Batala Road, Amritsar.",182481,31.6898878,74.947181,1,42.0,9
18235,14735,Kanyakumari HQ Nagercoil,33,483,2,Grace College of Education,182482,8.19313,77.11131,1,17.0,10
18236,16486,Chengalpattu,33,439,2,Asan Memorial College of Engineering and Technology,182484,,,1,17.0,11
18237,14660,Tiruchengode - 637 214.,33,483,2,Vidayaa Vikas College of Education,182486,11.362909,77.85335500000001,1,17.0,11
18238,26647,sikar,8,397,0,Arya TT College,182487,27.714861,75.198311,0,15.0,10
18239,47712,Secunderabad,36,18,0,JNIAS SCHOOL OF PLANNING AND ARCHITECTURE,182488,17.42756,78.486976,1,12.0,9
18240,51784,Mahwa,8,422,0,"Smt Motadevi College, Mahwa",182489,27.049968100000005,76.9268541,0,14.0,9
18241,31047,Sri Muktsar Sahib,3,78,0,"Khalsa College of Education, Muktsar",182491,,,1,11.0,11
18242,6391,Delhi,7,120,0,Maitreyi College,182492,,,1,15.0,9
18243,14627,Arni,33,483,0,Sri Balaji College of Education,182494,12.665833000000001,79.287222,1,15.0,11
18244,9524,Namakkal,33,470,1,King College of Arts & Science for Women,182495,10.12345,75.23456,1,12.0,11
18245,10333,Amritsar,3,382,1,"Baba Kuma Singh Ji Engg. College, Hushair Nagar, Amritsar",182496,23.25001,68.25001,0,16.0,9
18246,18030,,28,15,2,"Chebrolu Engineering College, Near Power Station, Chebrolu (P.O.&Mandal), PIN-522212  (CC-HU)",182497,16.181704999999997,80.529785,1,17.0,11
18247,39567,Cuttack,21,366,0,"M.P.Mahavidyalaya, Erakana,Cuttack",182498,,,1,27.0,11
18248,19746,Hydrabad,36,17,0,"Sri Caitanya College of Engg& Tech,and Sri Chaitanya College of Business  Management",182499,17.209485,78.622331,0,15.0,9
18249,19201,Amarwara,23,271,0,"Govt. Degree College, Amarwara",182500,22.335456100000002,79.21485,1,18.0,9
18250,40894,SUBARNAPUR,21,362,1,"B.G.T.Law College,Gadvitar",182501,,,1,8.0,9
18251,49839,AZAMGARH,9,550,0,"MUNNI DEVI MAHILA MAHAVIDYALAYA, GOPALPUR, SARDHA MARKET",182502,,,0,6.0,9
18252,45839,Uthamapalayam,33,483,0,"SHANTHI NIKETAN COLLEGE OF EDUCATION, THENI ",182504,9.813286999999999,77.32324599999998,1,35.0,10
18253,38362,Alwar,8,422,0,"R.R. College, Alwar",182506,27.340009999999996,76.38001,1,68.0,10
18254,38607,Mahwa,8,422,0,"Smt. Mota Devi TT College, Dausa",182511,27.049968100000005,76.9268541,0,24.0,10
18255,14393,Dindigul (DT),33,483,1,Sakthi Institute of Teacher Education and Research,182513,10.46288,77.81891999999999,1,12.0,10
18256,34408,Osmanabad,27,298,0,"Shri Swami Samarth Bahuddeshiya Shikshanik Samajik Sanstha aani Krida Mandal Sanchalit, V. J. Shinde Mahila Arts, Commerce & Science Mahavidhyalaya",182517,,,1,23.0,11
18257,11541,Hamirpur,2,183,0,"Nalanda College of Education, VPO Jhaniari, Distt Hamirpur",182519,,,0,32.0,10
18258,36568,Madurai District,33,463,2,P.K.N. COLLEGE OF ARTS & SCIENCE,182520,9.000009999999998,78.00001,0,14.0,9
18259,39772,,21,366,0,"M.A.College,Lemalo,Cuttack",182521,,,1,8.0,9
18260,48292,Alappuzha,32,262,0,"FR PORUKARA CMI COLLEGE OF ADVANCED STUDIES, CHAMPAKULAM, ALAPPUZHA",182522,,,1,7.0,9
18261,40280,Bangalore,29,240,2,Indian Institute Ayurvedic Medical College,182523,,,1,17.0,9
18262,34353,ambajogai,27,298,0,"Shri Saraswati Teachers College of Education, Nagazari, Shepwadi.",182525,,,1,15.0,10
18263,36952,Namakkal Dt.,33,439,2,Mahendra Institute of Engineering and  Technology,182534,11.11623,78.12345,1,17.0,10
18264,25036,Tiruchirappalli District,33,439,2,OAS Institute of Technology and Management Group of Institutions (New),182536,23.25672,75.25672,1,103.0,11
18265,33350,jabalpur,23,289,0,"C.P. Womens (Mahila) Mahavidyalaya, Jabalpur",182538,23.181467,79.986407,1,8.0,10
18266,33508,Vengurla,27,318,0,Balasaheb Khardekar College  Vengurla  Dist Sindhudurg,182543,,,1,11.0,11
18267,10619,AMBALA,6,164,2,Shivalik College of Education,182544,30.378438,76.77664399999999,1,17.0,11
18268,8605,kudligi,29,603,0,"KMS First Grade College, Khanahosahalli - 583 218",182546,20.245862,76.25477999999998,1,7.0,9
18269,31735,Dewas,23,291,2,"Synargy Institute of Technology, Dewas",182547,22.961226999999997,76.05141,0,17.0,9
18270,17095,,18,669,2,Arya Nursing College,182550,,,0,33.0,10
18271,49877,Narsapur,36,27,0,GOVERNMENT DEGREE COLLEGE (NARSAPUR),182554,,,0,4.0,11
18272,16624,Chennai,33,439,3,Valliammai Engineering College,182555,12.82571,80.04281,1,18.0,10
18273,28790,Bulandsheher,9,506,0,"INSTITUTE OF BUSINESS MGMT. & FASHION TECH. KHURJA ROAD, BULANDSHAHR Ph. No- 27783",182559,28.033627000000003,78.281407,1,12.0,11
18274,21340,BALASORE,21,354,0,Balangi Mahavidyalaya,182561,,,0,12.0,10
18275,35043,NIZAMABAD,36,40,0,"Madhumalancha Degree College, Bodhan (5014)",182562,18.639678,77.911592,1,14.0,9
18276,45536,Coimbatore,33,481,2,"P.P.G. COLLEGE OF NURSING (Inst. Code - 154), COIMBATORE",182563,37.26879,85.26789000000001,1,36.0,10
18277,27599,Hansi,6,162,2,Universal Institute of Technology,182564,23.25672,75.65321,1,9.0,9
18278,40278,TUMKUR,29,240,1,Varadaraja College of Nursing,182565,28.000023,80.00155999999998,1,16.0,9
18279,40537,Bangalore-560083,29,240,5,T. John College of Nursing,182568,25.25001,69.25001,0,17.0,9
18280,49171,Raigarh,22,636,0,"JANKI COLLEGE OF EDUCATION, DHANUHARDERA",182570,,,1,11.0,11
18281,15977,Jaunpur,9,550,0,"Gandhi Smarak P G College, Samodhpur , Jaunpur",182571,26.05122,82.68814499999999,0,6.0,10
18282,14392,Natham Taluk,33,483,0,Penial Rural College of Education,182573,10.113375999999999,78.17553499999998,1,15.0,9
18283,14404,Vellore,33,483,0,Seventh-Day Adventist College of  Education,182574,12.88541,79.14767999999998,1,15.0,11
18284,49459,LABPUR,19,569,0,"LABPUR TEACHERS' TRAINING INSTITUTE, BIRBHUM",182576,23.81145,87.79907,0,12.0,9
18285,34622,Tq.Paithan,27,298,0,"Vivekanand Shikshan Sanstha, Shri Nath College of Education, Paithan.",182579,23.55001,68.12009,1,12.0,10
18286,40124,BANGALORE-560064,29,240,2,The Karnataka College of Nursing,182581,10.12345,70.12345000000002,0,14.0,10
18287,36250,Indore,23,287,0,"R.K.D.F. Institute of Pharmaceutical Sciences, Village Aranda, Indore Bypass Road, Indore",182582,22.795811999999998,75.932231,1,59.0,10
18288,18454,Arvi,27,332,1,"Arts Commerce Science, Arvi",182584,21.00094,78.02254999999998,1,13.0,10
18289,39784,Jajpur Road,21,366,0,"Mukundapatra Degree Mahavidyalaya, Balarampur, Jajpur",182585,,,1,18.0,9
18290,39681,JAJPUR,21,366,0,"LACHHAMAN BALAJEW DEGREE COLLEGE, ANGALO",182589,,,1,7.0,9
18291,10066,Raibag,29,602,0,"KLE SOCIETYS COMMERCE COLLEGE,  RAIBAG",182590,,,1,7.0,11
18292,25939,HYDERABAD -  500 013,36,27,0,Princeton P.G. College of Management,182593,17.00001,78.00001,1,15.0,10
18293,39553,JAGATSINGHPUR,21,366,5,"S.V.M. Autonomous College,Jagatsinghpur,",182599,20.01234,86.12003399999999,0,17.0,11
18294,29309,Moga,3,78,1,"Baba Mangal Singh Institute Of Education, Bughipura",182594,30.801820000000003,75.22894499999998,1,15.0,10
